°üÃø¼Ò¸í:°æÆ÷´ëÇØ¼ö¿åÀå
À§µµ:37.808972
°æµµ:128.931889
°üÃø½Ã°£	À¯¼Ó(cm/s)	À¯Çâ(16points)	À¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(m)	À¯ÀÇÆÄÁÖ±â(sec)	ÃÖ´ëÆÄ°í(m)	ÃÖ´ëÆÄÁÖ±â(sec)	Ç³¼Ó(m/s)	Ç³Çâ(16points)	Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	½ÃÁ¤(m)	ÆÄÇâ(deg)	
2023/03/08 09:00:00	9.4	µ¿	80	9.96	0.40	2.8	0.64	2.5	12.5	¼­³²¼­	241	17.6	1016.1	-	227	
2023/03/08 09:05:00	4.2	µ¿ºÏµ¿	63	9.94	0.37	2.8	0.59	3.0	11.8	¼­³²¼­	238	17.7	1016.1	-	254	
2023/03/08 09:10:00	10.8	µ¿	81	9.92	0.41	2.6	0.54	3.0	11.0	³²¼­	232	17.7	1016.2	-	283	
2023/03/08 09:15:00	10.6	µ¿	79	9.93	0.32	2.8	0.56	2.5	10.4	³²¼­	228	17.5	1016.3	-	239	
2023/03/08 09:20:00	10.0	µ¿	83	9.88	0.33	2.8	0.48	2.5	10.8	³²¼­	229	17.2	1016.4	-	178	
2023/03/08 09:25:00	8.0	µ¿	79	9.85	0.31	2.8	0.47	3.0	10.9	³²¼­	229	17.1	1016.4	-	290	
2023/03/08 09:30:00	6.9	µ¿	95	9.86	0.32	2.8	0.42	2.5	12.3	³²¼­	226	17.0	1016.3	-	220	
2023/03/08 09:35:00	9.0	µ¿	97	9.82	0.36	3.3	0.50	4.5	12.7	³²¼­	225	16.9	1016.5	-	165	
2023/03/08 09:40:00	10.5	µ¿ºÏµ¿	70	9.82	0.35	2.8	0.52	3.0	12.0	³²¼­	228	17.2	1016.6	-	215	
2023/03/08 09:45:00	8.0	µ¿	86	9.78	0.31	3.1	0.43	2.5	10.6	³²¼­	227	17.1	1016.8	-	187	
2023/03/08 09:50:00	10.0	µ¿	87	9.74	0.27	4.6	0.37	4.0	12.3	³²¼­	230	17.2	1016.8	-	137	
2023/03/08 09:55:00	14.5	µ¿	79	9.72	0.26	4.2	0.42	3.0	12.0	³²¼­	231	17.3	1016.8	-	157	
2023/03/08 10:00:00	11.2	µ¿	96	9.71	0.26	4.0	0.39	4.5	12.3	¼­³²¼­	239	17.3	1016.8	-	235	
2023/03/08 10:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 10:10:00	12.6	µ¿	98	9.65	0.29	3.2	0.51	3.0	10.6	¼­³²¼­	244	17.1	1016.9	-	52	
2023/03/08 10:15:00	6.8	µ¿ºÏµ¿	72	9.63	0.28	3.9	0.38	5.0	10.1	¼­³²¼­	246	17.2	1016.9	-	153	
2023/03/08 10:20:00	11.2	µ¿ºÏµ¿	78	9.60	0.28	3.3	0.41	3.0	11.6	¼­³²¼­	246	17.3	1016.8	-	210	
2023/03/08 10:25:00	6.7	µ¿³²µ¿	102	9.56	0.25	3.9	0.32	5.5	13.2	¼­³²¼­	246	17.4	1016.7	-	24	
2023/03/08 10:30:00	8.9	µ¿	83	9.54	0.35	3.0	0.52	2.0	12.3	¼­³²¼­	240	17.4	1016.7	-	243	
2023/03/08 10:35:00	2.5	³²µ¿	142	9.49	0.36	3.2	0.46	2.5	14.3	¼­³²¼­	243	17.4	1016.4	-	15	
2023/03/08 10:40:00	12.1	µ¿	82	9.42	0.41	2.8	0.54	2.5	14.4	¼­³²¼­	242	17.4	1016.5	-	232	
2023/03/08 10:45:00	6.6	µ¿	91	9.38	0.51	2.7	0.64	3.0	13.0	¼­³²¼­	244	17.5	1016.7	-	246	
2023/03/08 10:50:00	13.9	µ¿	91	9.34	0.49	2.6	0.65	2.5	14.9	¼­³²¼­	240	17.5	1016.6	-	233	
2023/03/08 10:55:00	10.6	µ¿	96	9.30	0.45	2.7	0.62	2.5	13.0	¼­³²¼­	243	17.7	1016.8	-	281	
2023/03/08 11:00:00	10.5	µ¿	98	9.24	0.42	2.9	0.61	2.5	12.9	¼­³²¼­	245	17.6	1016.7	-	246	
2023/03/08 11:05:00	12.6	µ¿	93	9.24	0.42	2.8	0.60	2.5	13.8	³²¼­	236	17.8	1016.7	-	245	
2023/03/08 11:10:00	16.4	µ¿	87	9.19	0.39	3.1	0.60	3.0	13.2	³²¼­	230	17.7	1016.6	-	313	
2023/03/08 11:15:00	11.7	µ¿ºÏµ¿	78	9.18	0.38	3.4	0.64	3.0	13.2	³²¼­	232	17.8	1016.5	-	245	
2023/03/08 11:20:00	13.1	µ¿	100	9.16	0.40	2.8	0.56	2.5	11.5	¼­³²¼­	237	17.8	1016.6	-	289	
2023/03/08 11:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 11:30:00	8.3	µ¿	97	9.10	0.34	2.8	0.54	2.5	13.3	³²¼­	233	17.9	1016.5	-	209	
2023/03/08 11:35:00	10.6	µ¿	88	9.04	0.34	2.6	0.51	2.5	12.2	³²¼­	236	17.7	1016.6	-	230	
2023/03/08 11:40:00	8.9	µ¿	88	9.05	0.38	2.8	0.57	3.0	10.3	³²¼­	236	18.0	1016.7	-	231	
2023/03/08 11:45:00	4.4	µ¿	90	9.00	0.38	3.1	0.50	5.0	10.0	¼­³²¼­	238	17.8	1016.8	-	166	
2023/03/08 11:50:00	4.2	µ¿ºÏµ¿	75	9.00	0.31	3.5	0.37	3.0	10.2	³²¼­	235	17.7	1016.7	-	261	
2023/03/08 11:55:00	6.3	µ¿ºÏµ¿	63	9.00	0.27	3.3	0.42	3.5	9.4	¼­³²¼­	241	17.7	1016.7	-	176	
2023/03/08 12:00:00	5.2	µ¿	79	9.01	0.25	4.0	0.33	4.5	9.9	¼­³²¼­	237	17.8	1016.6	-	16	
2023/03/08 12:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 12:10:00	3.1	µ¿	101	8.98	0.22	4.7	0.39	5.0	8.4	¼­³²¼­	250	18.0	1016.7	-	106	
2023/03/08 12:15:00	1.4	ºÏµ¿	50	8.98	0.23	5.1	0.31	4.0	7.2	¼­³²¼­	246	17.9	1016.7	-	71	
2023/03/08 12:20:00	2.6	µ¿	88	8.99	0.23	5.1	0.30	5.0	7.2	¼­³²¼­	246	18.0	1016.6	-	125	
2023/03/08 12:25:00	1.3	µ¿	82	8.96	0.21	5.2	0.30	5.5	7.8	¼­³²¼­	251	18.1	1016.6	-	128	
2023/03/08 12:30:00	1.4	³²³²¼­	206	8.96	0.21	4.7	0.33	6.0	7.6	¼­³²¼­	258	18.3	1016.6	-	335	
2023/03/08 12:35:00	4.0	¼­³²¼­	244	8.96	0.23	4.9	0.32	4.5	7.3	¼­³²¼­	251	18.1	1016.6	-	6	
2023/03/08 12:40:00	1.7	¼­ºÏ¼­	296	8.98	0.19	5.2	0.27	5.0	8.7	¼­³²¼­	248	18.2	1016.4	-	67	
2023/03/08 12:45:00	0.8	ºÏ¼­	308	8.95	0.22	5.2	0.33	5.5	8.1	¼­³²¼­	249	18.3	1016.4	-	138	
2023/03/08 12:50:00	5.3	¼­	276	8.97	0.23	4.7	0.30	4.0	8.6	¼­³²¼­	250	18.2	1016.3	-	329	
2023/03/08 12:55:00	4.6	¼­ºÏ¼­	295	8.96	0.20	5.0	0.36	4.5	7.6	¼­³²¼­	239	18.2	1016.1	-	200	
2023/03/08 13:00:00	2.9	¼­ºÏ¼­	287	8.96	0.20	5.0	0.26	5.0	10.4	¼­³²¼­	244	18.2	1015.9	-	153	
2023/03/08 13:05:00	4.4	¼­ºÏ¼­	283	8.97	0.23	4.6	0.30	4.0	11.3	¼­³²¼­	238	18.2	1015.9	-	20	
2023/03/08 13:10:00	4.8	¼­	268	8.98	0.22	4.9	0.27	5.0	11.4	¼­³²¼­	237	18.3	1015.9	-	114	
2023/03/08 13:15:00	5.9	¼­ºÏ¼­	301	8.98	0.28	4.2	0.40	4.0	10.5	³²¼­	236	18.2	1015.9	-	18	
2023/03/08 13:20:00	1.8	ºÏºÏ¼­	342	8.98	0.26	3.9	0.36	4.5	10.4	³²¼­	235	18.2	1015.9	-	216	
2023/03/08 13:25:00	3.9	ºÏ¼­	324	8.96	0.24	4.1	0.32	4.5	10.2	³²¼­	233	18.2	1015.8	-	61	
2023/03/08 13:30:00	2.8	ºÏ¼­	321	8.97	0.25	4.3	0.42	4.5	9.5	³²¼­	232	18.2	1015.8	-	51	
2023/03/08 13:35:00	1.6	¼­ºÏ¼­	289	8.97	0.23	4.5	0.36	4.0	9.1	³²¼­	231	18.3	1015.7	-	84	
2023/03/08 13:40:00	3.8	¼­	280	8.98	0.26	4.5	0.43	5.0	10.0	³²¼­	229	18.2	1015.6	-	121	
2023/03/08 13:45:00	1.3	ºÏ	357	8.98	0.24	4.9	0.33	5.0	8.6	³²¼­	227	17.7	1015.6	-	84	
2023/03/08 13:50:00	0.5	¼­³²¼­	253	8.97	0.26	4.8	0.42	5.0	8.0	³²¼­	229	17.9	1015.7	-	137	
2023/03/08 13:55:00	0.8	ºÏµ¿	39	8.97	0.23	4.7	0.31	4.5	6.5	¼­³²¼­	237	17.9	1015.9	-	26	
2023/03/08 14:00:00	0.4	µ¿	86	8.96	0.24	4.9	0.35	5.0	5.7	¼­³²¼­	243	18.0	1016.0	-	191	
2023/03/08 14:05:00	1.3	³²³²¼­	197	8.95	0.20	5.2	0.31	5.0	5.8	¼­³²¼­	253	18.0	1016.0	-	324	
2023/03/08 14:10:00	2.5	¼­ºÏ¼­	285	8.94	0.21	5.1	0.29	7.0	4.4	¼­	260	18.1	1015.8	-	321	
2023/03/08 14:15:00	2.3	³²¼­	217	8.96	0.22	4.4	0.35	5.0	7.6	¼­³²¼­	254	18.3	1015.6	-	255	
2023/03/08 14:20:00	0.4	³²	179	8.96	0.23	4.6	0.32	4.5	9.1	¼­³²¼­	249	18.3	1015.3	-	94	
2023/03/08 14:25:00	2.0	ºÏ	358	8.95	0.24	5.4	0.35	4.5	7.5	³²¼­	235	18.5	1015.3	-	130	
2023/03/08 14:30:00	2.0	¼­³²¼­	237	8.94	0.22	5.2	0.33	4.5	8.7	³²¼­	229	18.3	1015.1	-	32	
2023/03/08 14:35:00	2.6	³²	187	8.94	0.27	4.9	0.38	4.0	6.8	¼­³²¼­	243	18.3	1015.2	-	94	
2023/03/08 14:40:00	2.0	³²¼­	230	8.92	0.25	4.8	0.35	5.5	6.7	¼­³²¼­	249	17.9	1015.3	-	53	
2023/03/08 14:45:00	1.7	ºÏ¼­	313	8.93	0.27	4.9	0.39	5.5	5.1	¼­³²¼­	250	17.5	1015.4	-	19	
2023/03/08 14:50:00	2.3	ºÏ¼­	318	8.92	0.23	5.0	0.40	5.5	3.3	¼­	267	17.5	1015.6	-	79	
2023/03/08 14:55:00	2.6	¼­	279	8.94	0.31	5.8	0.45	5.0	3.4	ºÏ	7	17.2	1015.5	-	13	
2023/03/08 15:00:00	2.4	¼­³²¼­	244	8.93	0.33	4.6	0.48	5.0	2.9	µ¿ºÏµ¿	62	16.7	1015.3	-	44	
2023/03/08 15:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 15:10:00	1.5	ºÏ¼­	309	8.95	0.31	5.0	0.43	6.0	3.6	µ¿ºÏµ¿	58	15.7	1015.4	-	6	
2023/03/08 15:15:00	2.2	¼­	264	8.95	0.30	4.6	0.38	3.5	4.9	ºÏµ¿	52	15.7	1015.5	-	17	
2023/03/08 15:20:00	2.5	¼­³²¼­	247	8.97	0.30	4.4	0.47	4.5	4.9	ºÏµ¿	35	15.8	1015.7	-	177	
2023/03/08 15:25:00	2.3	¼­³²¼­	244	8.94	0.30	4.6	0.47	5.0	4.6	ºÏºÏµ¿	23	15.1	1015.8	-	88	
2023/03/08 15:30:00	2.6	¼­³²¼­	254	8.97	0.28	5.3	0.37	5.0	3.2	ºÏºÏµ¿	26	15.1	1015.8	-	47	
2023/03/08 15:35:00	1.1	³²¼­	236	8.95	0.38	5.4	0.51	5.5	2.3	ºÏºÏµ¿	20	15.3	1015.8	-	352	
2023/03/08 15:40:00	2.0	¼­	277	8.96	0.28	5.5	0.42	4.0	1.5	ºÏºÏµ¿	26	15.8	1015.8	-	345	
2023/03/08 15:45:00	1.0	³²³²¼­	198	8.97	0.31	5.3	0.43	7.0	2.5	µ¿	98	15.5	1015.8	-	0	
2023/03/08 15:50:00	2.0	¼­³²¼­	253	8.96	0.31	5.2	0.53	5.5	3.4	³²µ¿	141	13.8	1016.0	-	7	
2023/03/08 15:55:00	0.4	¼­³²¼­	238	8.95	0.33	5.4	0.44	3.5	3.5	µ¿³²µ¿	116	14.4	1016.1	-	340	
2023/03/08 16:00:00	1.9	¼­³²¼­	247	8.93	0.36	4.8	0.50	4.5	2.5	µ¿	101	14.1	1016.4	-	10	
2023/03/08 16:05:00	1.6	¼­ºÏ¼­	292	8.94	0.32	4.9	0.43	5.0	1.8	µ¿	101	14.6	1016.4	-	102	
2023/03/08 16:10:00	1.0	³²³²¼­	206	8.95	0.32	5.2	0.49	5.0	2.9	³²µ¿	136	14.0	1016.2	-	29	
2023/03/08 16:15:00	2.3	³²¼­	222	8.96	0.31	5.3	0.58	4.5	4.3	³²³²µ¿	168	12.9	1016.1	-	349	
2023/03/08 16:20:00	1.2	ºÏ	9	8.97	0.28	5.0	0.37	5.0	3.4	³²³²µ¿	155	15.2	1016.4	-	350	
2023/03/08 16:25:00	1.0	¼­	265	8.96	0.31	5.0	0.49	4.5	3.1	³²µ¿	128	15.5	1016.5	-	349	
2023/03/08 16:30:00	5.8	³²	187	9.02	0.30	4.8	0.41	5.5	2.5	³²³²µ¿	148	14.7	1016.5	-	330	
2023/03/08 16:35:00	8.4	³²	174	9.40	0.30	4.6	0.45	4.0	3.2	³²³²µ¿	154	15.4	1016.6	-	10	
2023/03/08 16:40:00	8.2	³²³²µ¿	165	9.61	0.33	4.7	0.42	5.0	4.0	³²³²µ¿	148	14.8	1016.9	-	283	
2023/03/08 16:45:00	6.0	³²	184	9.64	0.31	4.8	0.42	5.5	4.0	³²µ¿	143	14.4	1017.2	-	358	
2023/03/08 16:50:00	4.0	³²¼­	226	9.72	0.30	4.7	0.39	5.0	3.5	µ¿	91	14.6	1017.3	-	84	
2023/03/08 16:55:00	6.1	³²	175	9.71	0.32	5.0	0.50	4.5	3.6	µ¿³²µ¿	108	16.1	1017.1	-	353	
2023/03/08 17:00:00	5.0	³²	189	9.78	0.29	4.9	0.44	4.0	2.4	µ¿³²µ¿	110	16.0	1017.2	-	107	
2023/03/08 17:05:00	6.6	³²³²¼­	194	9.79	0.33	4.6	0.49	3.5	1.3	µ¿ºÏµ¿	67	15.1	1017.3	-	347	
2023/03/08 17:10:00	5.3	³²	174	9.80	0.31	4.9	0.45	5.0	3.7	µ¿³²µ¿	102	15.0	1017.3	-	48	
2023/03/08 17:15:00	5.0	³²³²¼­	199	9.79	0.30	4.7	0.53	4.5	4.5	µ¿	97	15.0	1017.1	-	75	
2023/03/08 17:20:00	5.3	³²³²¼­	198	9.79	0.31	5.1	0.44	5.0	5.0	µ¿³²µ¿	116	14.4	1017.0	-	270	
2023/03/08 17:25:00	3.0	³²³²¼­	197	9.73	0.34	5.1	0.44	6.0	4.2	µ¿³²µ¿	116	14.0	1017.2	-	318	
2023/03/08 17:30:00	4.5	¼­³²¼­	241	9.74	0.32	4.8	0.51	5.0	3.2	µ¿³²µ¿	112	13.9	1017.5	-	127	
2023/03/08 17:35:00	4.4	¼­³²¼­	238	9.77	0.33	4.5	0.49	4.5	2.9	µ¿³²µ¿	112	13.8	1017.6	-	343	
2023/03/08 17:40:00	3.2	³²³²¼­	203	9.77	0.37	4.9	0.53	5.0	2.2	µ¿	85	13.9	1017.7	-	314	
2023/03/08 17:45:00	2.9	³²	180	9.73	0.33	4.5	0.48	4.0	4.0	µ¿ºÏµ¿	71	13.1	1017.5	-	156	
2023/03/08 17:50:00	0.9	³²	170	9.72	0.39	4.7	0.58	3.5	4.4	µ¿	80	13.1	1017.5	-	329	
2023/03/08 17:55:00	7.0	ºÏ¼­	323	9.72	0.37	4.7	0.51	4.5	3.9	µ¿	88	13.4	1017.5	-	312	
2023/03/08 18:00:00	17.3	ºÏ	4	9.77	0.40	4.9	0.55	4.5	2.4	µ¿³²µ¿	112	13.2	1017.6	-	20	
2023/03/08 18:05:00	21.4	ºÏ	4	9.82	0.35	4.8	0.64	4.0	2.1	³²	181	12.5	1017.6	-	330	
2023/03/08 18:10:00	22.5	ºÏ	2	9.87	0.37	4.7	0.61	5.5	2.5	³²	171	12.4	1017.5	-	321	
2023/03/08 18:15:00	22.9	ºÏ	1	9.88	0.34	4.6	0.57	4.5	4.6	³²³²¼­	207	12.9	1017.4	-	338	
2023/03/08 18:20:00	20.7	ºÏ	5	9.96	0.36	4.9	0.50	5.0	4.4	³²	176	14.4	1017.4	-	343	
2023/03/08 18:25:00	23.2	ºÏ	358	9.88	0.33	4.4	0.45	5.5	4.6	³²	174	14.6	1017.5	-	334	
2023/03/08 18:30:00	25.3	ºÏ	359	9.96	0.38	5.3	0.53	4.5	5.2	³²³²¼­	195	13.8	1017.5	-	128	
2023/03/08 18:35:00	23.1	ºÏ	356	9.96	0.41	4.8	0.60	4.0	5.2	³²	183	14.0	1017.5	-	351	
2023/03/08 18:40:00	24.5	ºÏ	354	9.99	0.35	4.7	0.47	4.5	4.9	³²³²¼­	203	13.8	1017.5	-	73	
2023/03/08 18:45:00	21.8	ºÏ	357	10.01	0.37	4.6	0.50	3.5	4.5	³²	187	13.8	1017.6	-	333	
2023/03/08 18:50:00	26.4	ºÏ	358	10.00	0.37	4.5	0.46	4.0	3.0	³²	187	14.4	1017.6	-	332	
2023/03/08 18:55:00	24.8	ºÏ	353	10.03	0.38	4.9	0.57	4.5	1.6	³²³²¼­	199	14.5	1017.7	-	335	
2023/03/08 19:00:00	25.2	ºÏ	360	10.02	0.33	4.4	0.43	4.5	1.8	³²¼­	232	14.7	1017.7	-	175	
2023/03/08 19:05:00	21.6	ºÏ	1	10.00	0.33	4.4	0.49	4.5	1.4	³²¼­	219	15.3	1017.7	-	18	
2023/03/08 19:10:00	24.3	ºÏ	354	10.03	0.32	4.4	0.46	4.5	2.2	¼­	281	15.5	1017.8	-	323	
2023/03/08 19:15:00	23.2	ºÏºÏ¼­	347	10.03	0.39	4.6	0.54	5.0	3.4	ºÏºÏ¼­	340	13.8	1017.9	-	101	
2023/03/08 19:20:00	23.5	ºÏºÏ¼­	348	10.05	0.35	4.4	0.51	5.5	2.6	ºÏ	352	13.9	1017.8	-	16	
2023/03/08 19:25:00	23.3	ºÏºÏ¼­	346	10.06	0.35	4.3	0.49	4.5	1.6	ºÏºÏ¼­	334	14.5	1017.8	-	321	
2023/03/08 19:30:00	23.2	ºÏºÏ¼­	348	10.11	0.38	4.6	0.51	5.0	1.5	ºÏ¼­	325	14.8	1017.8	-	329	
2023/03/08 19:35:00	24.5	ºÏ	351	10.15	0.31	4.5	0.42	5.5	1.5	ºÏºÏ¼­	332	14.9	1017.9	-	114	
2023/03/08 19:40:00	21.9	ºÏºÏ¼­	345	10.21	0.31	4.3	0.45	4.0	1.6	ºÏºÏ¼­	335	13.6	1017.9	-	329	
2023/03/08 19:45:00	22.2	ºÏ	350	10.28	0.32	4.6	0.39	5.0	1.7	ºÏ	353	13.5	1017.9	-	118	
2023/03/08 19:50:00	22.5	ºÏ	350	10.30	0.32	4.5	0.42	2.5	1.9	ºÏºÏ¼­	341	14.4	1017.9	-	116	
2023/03/08 19:55:00	24.6	ºÏ	350	10.30	0.34	5.0	0.51	5.0	1.4	ºÏ	350	14.8	1017.9	-	311	
2023/03/08 20:00:00	29.1	ºÏ	353	10.36	0.32	4.4	0.54	4.5	1.1	ºÏ¼­	311	15.0	1017.9	-	169	
2023/03/08 20:05:00	32.9	ºÏ	352	10.58	0.33	4.6	0.56	5.5	1.3	ºÏ¼­	320	14.5	1017.9	-	90	
2023/03/08 20:10:00	34.6	ºÏºÏ¼­	347	10.65	0.33	5.3	0.50	5.5	1.7	ºÏºÏ¼­	334	14.2	1018.0	-	260	
2023/03/08 20:15:00	33.6	ºÏ	349	10.69	0.34	5.1	0.56	5.5	1.1	ºÏ¼­	313	13.1	1017.9	-	124	
2023/03/08 20:20:00	33.6	ºÏºÏ¼­	346	10.72	0.33	5.2	0.48	5.0	2.4	¼­	263	13.7	1017.8	-	163	
2023/03/08 20:25:00	34.1	ºÏºÏ¼­	345	10.78	0.33	5.2	0.48	5.5	4.4	¼­	263	16.1	1017.8	-	118	
2023/03/08 20:30:00	35.8	ºÏºÏ¼­	346	10.82	0.34	5.2	0.47	5.5	3.0	¼­	263	15.7	1017.8	-	292	
2023/03/08 20:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 20:40:00	35.8	ºÏºÏ¼­	344	10.89	0.38	5.2	0.51	5.0	3.9	³²¼­	235	16.3	1017.7	-	222	
2023/03/08 20:45:00	38.0	ºÏºÏ¼­	342	10.99	0.30	5.2	0.40	5.5	3.8	³²¼­	221	16.2	1017.6	-	128	
2023/03/08 20:50:00	39.1	ºÏºÏ¼­	344	11.04	0.33	5.4	0.46	5.0	4.1	³²¼­	220	16.3	1017.5	-	117	
2023/03/08 20:55:00	38.4	ºÏºÏ¼­	346	11.05	0.32	5.4	0.48	6.0	3.1	³²¼­	220	16.3	1017.6	-	105	
2023/03/08 21:00:00	38.6	ºÏºÏ¼­	346	11.05	0.29	5.2	0.40	5.5	3.0	¼­	268	15.3	1017.6	-	126	
2023/03/08 21:05:00	37.2	ºÏºÏ¼­	344	10.97	0.31	5.2	0.45	5.0	2.1	¼­	268	15.8	1017.6	-	342	
2023/03/08 21:10:00	38.6	ºÏºÏ¼­	346	10.88	0.29	4.9	0.40	4.5	2.3	¼­³²¼­	244	16.6	1017.5	-	320	
2023/03/08 21:15:00	36.6	ºÏ	349	10.86	0.27	5.4	0.42	5.5	2.0	³²¼­	223	16.7	1017.5	-	125	
2023/03/08 21:20:00	36.9	ºÏ	351	10.84	0.35	5.4	0.46	5.0	2.7	ºÏ¼­	314	15.6	1017.5	-	125	
2023/03/08 21:25:00	34.7	ºÏ	354	10.72	0.32	5.5	0.41	5.5	1.8	ºÏ	352	13.6	1017.5	-	120	
2023/03/08 21:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 21:35:00	39.1	ºÏ	353	11.00	0.28	4.9	0.41	5.0	2.5	ºÏ	1	14.7	1017.3	-	101	
2023/03/08 21:40:00	38.7	ºÏ	354	11.08	0.31	4.8	0.44	4.5	2.1	ºÏ	351	13.7	1017.4	-	303	
2023/03/08 21:45:00	40.4	ºÏ	350	11.24	0.27	4.9	0.39	5.0	1.7	ºÏºÏ¼­	340	13.1	1017.3	-	101	
2023/03/08 21:50:00	40.0	ºÏ	354	11.30	0.30	5.0	0.46	4.5	2.3	ºÏ¼­	315	12.9	1017.3	-	293	
2023/03/08 21:55:00	38.3	ºÏ	353	11.33	0.29	4.7	0.42	4.5	2.4	¼­ºÏ¼­	298	12.2	1017.4	-	125	
2023/03/08 22:00:00	37.7	ºÏ	352	11.36	0.31	5.3	0.37	5.0	2.9	¼­ºÏ¼­	299	11.7	1017.3	-	107	
2023/03/08 22:05:00	36.5	ºÏ	353	11.37	0.31	5.2	0.52	5.0	2.9	¼­ºÏ¼­	303	11.4	1017.3	-	117	
2023/03/08 22:10:00	38.0	ºÏ	350	11.30	0.28	5.0	0.43	6.5	2.9	ºÏ¼­	309	11.8	1017.2	-	8	
2023/03/08 22:15:00	36.4	ºÏºÏ¼­	348	11.28	0.31	4.9	0.37	5.0	2.7	¼­ºÏ¼­	283	12.3	1017.2	-	82	
2023/03/08 22:20:00	36.9	ºÏ	352	11.32	0.27	4.8	0.35	5.5	3.2	¼­	272	12.1	1017.2	-	108	
2023/03/08 22:25:00	35.8	ºÏ	353	11.30	0.30	5.3	0.39	5.5	2.5	¼­	274	12.3	1017.3	-	138	
2023/03/08 22:30:00	36.6	ºÏ	354	11.37	0.30	5.1	0.38	4.5	2.1	¼­	277	12.4	1017.3	-	88	
2023/03/08 22:35:00	37.2	ºÏ	352	11.38	0.29	5.0	0.48	4.5	2.2	¼­ºÏ¼­	286	12.4	1017.3	-	104	
2023/03/08 22:40:00	35.8	ºÏ	351	11.40	0.29	5.0	0.36	4.5	1.6	¼­	259	12.4	1017.2	-	113	
2023/03/08 22:45:00	33.7	ºÏ	353	11.32	0.29	5.0	0.52	5.0	1.5	ºÏ¼­	307	12.8	1017.1	-	133	
2023/03/08 22:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/08 22:55:00	35.1	ºÏ	350	11.11	0.26	4.6	0.34	5.0	0.5	ºÏ¼­	315	12.6	1017.2	-	274	
2023/03/08 23:00:00	34.5	ºÏ	352	11.09	0.27	4.9	0.47	5.0	0.6	ºÏ¼­	307	12.3	1017.2	-	121	
2023/03/08 23:05:00	32.0	ºÏ	355	11.06	0.25	4.7	0.45	5.5	1.1	ºÏ¼­	318	12.1	1017.2	-	102	
2023/03/08 23:10:00	29.3	ºÏ	356	10.97	0.28	5.0	0.38	5.0	0.5	¼­ºÏ¼­	296	11.8	1017.2	-	123	
2023/03/08 23:15:00	29.1	ºÏ	358	10.92	0.29	4.7	0.42	4.5	1.1	¼­	269	11.9	1017.2	-	138	
2023/03/08 23:20:00	27.9	ºÏ	356	10.89	0.25	4.9	0.40	4.5	2.4	ºÏ¼­	304	12.2	1017.1	-	296	
2023/03/08 23:25:00	26.9	ºÏ	355	10.89	0.28	4.6	0.34	6.0	3.2	ºÏ¼­	320	12.5	1017.1	-	302	
2023/03/08 23:30:00	28.2	ºÏ	352	10.88	0.25	4.7	0.36	5.0	3.4	ºÏ¼­	325	12.4	1017.1	-	262	
2023/03/08 23:35:00	25.7	ºÏ	358	10.85	0.29	4.9	0.43	5.5	3.2	ºÏ¼­	313	12.4	1017.1	-	121	
2023/03/08 23:40:00	27.6	ºÏ	353	10.81	0.29	5.3	0.42	4.5	3.3	ºÏ	351	12.3	1017.0	-	114	
2023/03/08 23:45:00	26.9	ºÏ	355	10.81	0.26	4.9	0.39	4.5	4.9	ºÏ	350	12.1	1017.0	-	127	
2023/03/08 23:50:00	24.7	ºÏ	355	10.76	0.24	4.6	0.52	4.5	6.3	ºÏºÏ¼­	344	11.9	1017.1	-	116	
2023/03/08 23:55:00	24.4	ºÏ	354	10.74	0.26	5.2	0.38	4.0	7.1	ºÏºÏ¼­	342	11.5	1017.1	-	121	
2023/03/09 00:00:00	25.3	ºÏ	357	10.75	0.26	4.6	0.39	4.0	7.4	ºÏ	349	11.2	1017.0	-	122	
2023/03/09 00:05:00	24.4	ºÏ	354	10.85	0.24	5.2	0.30	6.5	9.6	ºÏºÏ¼­	348	10.9	1017.0	-	111	
2023/03/09 00:10:00	20.6	ºÏ	354	10.87	0.25	4.6	0.35	6.5	10.4	ºÏºÏ¼­	346	10.8	1016.9	-	309	
2023/03/09 00:15:00	18.1	ºÏ	2	10.85	0.27	4.4	0.38	3.5	10.8	ºÏºÏ¼­	344	10.6	1016.9	-	116	
2023/03/09 00:20:00	18.1	ºÏ	352	10.84	0.32	3.4	0.48	2.5	11.2	ºÏºÏ¼­	337	10.3	1016.9	-	335	
2023/03/09 00:25:00	19.0	ºÏ	358	10.81	0.38	3.2	0.63	3.5	11.0	ºÏºÏ¼­	342	10.2	1017.0	-	329	
2023/03/09 00:30:00	14.8	ºÏ	1	10.76	0.51	3.2	0.88	3.0	11.0	ºÏºÏ¼­	337	10.1	1017.1	-	337	
