관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2021-09-05 09:30:00	5.2	남남서	196	23.05	0.79	5.6	1.26	5.5	4.3	북서	304	22.4	1020.7	-	44	
2021-09-05 09:35:00	6.9	남	180	23.07	0.82	5.8	1.17	6.0	4.7	북서	314	22.5	1020.7	-	57	
2021-09-05 09:40:00	10.0	남	181	23.08	0.89	5.5	1.12	5.5	4.4	북서	315	22.6	1020.7	-	50	
2021-09-05 09:45:00	9.3	남남동	160	23.10	0.83	5.7	1.15	5.5	4.4	북서	314	22.6	1020.7	-	48	
2021-09-05 09:50:00	8.1	남	172	23.10	0.68	5.0	0.91	5.0	4.4	북서	321	22.5	1020.6	-	310	
2021-09-05 09:55:00	7.6	남남동	164	23.12	0.94	5.8	1.43	5.5	4.5	북서	320	22.3	1020.7	-	45	
2021-09-05 10:00:00	5.4	남	179	23.12	0.87	5.8	1.16	5.0	5.5	북북서	327	22.6	1020.9	-	74	
2021-09-05 10:05:00	10.0	남	174	23.12	0.87	6.0	0.98	6.0	5.4	북북서	329	22.7	1021.0	-	50	
2021-09-05 10:10:00	6.1	남남서	191	23.13	0.86	6.0	1.31	5.5	5.3	북북서	330	22.8	1021.0	-	47	
2021-09-05 10:15:00	5.2	남	173	23.12	0.97	5.8	1.10	6.0	5.6	북북서	337	22.7	1021.0	-	27	
2021-09-05 10:20:00	7.0	남남동	158	23.11	0.90	5.8	1.34	6.5	6.3	북북서	342	22.7	1020.9	-	26	
2021-09-05 10:25:00	9.4	남	170	23.10	0.89	5.5	1.69	5.5	6.5	북북서	340	22.7	1020.8	-	20	
2021-09-05 10:30:00	14.4	남남동	151	23.09	0.92	5.5	1.20	5.5	6.6	북북서	335	22.7	1020.7	-	64	
2021-09-05 10:35:00	7.2	남남동	148	23.08	0.85	5.3	1.49	5.5	6.6	북북서	332	22.7	1020.7	-	61	
2021-09-05 10:40:00	10.5	남남동	149	23.08	0.95	5.3	1.15	5.5	6.6	북북서	334	22.7	1020.7	-	27	
2021-09-05 10:45:00	7.5	남남동	154	23.09	0.91	5.7	1.33	5.5	6.0	북북서	330	22.7	1020.8	-	47	
2021-09-05 10:50:00	11.0	남동	139	23.11	0.83	5.4	1.07	4.5	5.9	북북서	329	22.7	1020.9	-	59	
2021-09-05 10:55:00	15.0	남남동	156	23.11	0.91	5.6	1.17	5.5	5.8	북북서	332	22.7	1020.8	-	19	
2021-09-05 11:00:00	10.4	남	171	23.10	0.79	5.7	1.13	5.0	5.0	북북서	337	22.7	1020.7	-	25	
2021-09-05 11:05:00	13.3	남	169	23.10	0.99	6.1	1.45	7.0	5.6	북북서	334	22.7	1020.8	-	54	
2021-09-05 11:10:00	14.4	남남동	158	23.09	0.83	5.5	1.26	5.5	5.8	북북서	340	22.7	1020.8	-	63	
2021-09-05 11:15:00	12.8	남남동	160	23.10	0.90	5.6	1.27	6.0	5.8	북북서	345	22.7	1020.7	-	37	
2021-09-05 11:20:00	9.6	남	180	23.10	0.91	5.8	1.49	6.0	6.7	북북서	347	22.7	1020.6	-	50	
2021-09-05 11:25:00	13.3	남남동	163	23.11	0.97	5.6	1.19	5.5	7.2	북북서	342	22.7	1020.6	-	31	
2021-09-05 11:30:00	17.6	남남동	150	23.14	0.95	5.8	1.15	5.0	7.2	북북서	341	22.8	1020.4	-	48	
2021-09-05 11:35:00	16.2	남남동	163	23.15	0.97	5.6	1.26	5.5	6.9	북북서	342	22.6	1020.2	-	8	
2021-09-05 11:40:00	19.6	남남동	156	23.18	0.97	6.1	1.18	6.0	7.4	북북서	338	22.5	1020.3	-	37	
2021-09-05 11:45:00	20.0	남남동	157	23.21	0.93	5.4	1.30	6.0	6.9	북북서	342	22.6	1020.3	-	71	
2021-09-05 11:50:00	20.8	남남동	150	23.22	0.86	5.3	1.12	4.5	7.2	북북서	342	22.6	1020.3	-	68	
2021-09-05 11:55:00	20.5	남동	145	23.23	1.05	5.7	1.41	6.0	6.9	북	353	22.8	1020.3	-	62	
2021-09-05 12:00:00	21.5	남동	142	23.24	0.98	5.7	1.29	4.5	6.9	북	0	22.8	1020.2	-	74	
2021-09-05 12:05:00	22.0	남남동	149	23.25	1.00	5.7	1.33	6.0	6.5	북	359	22.6	1020.2	-	38	
2021-09-05 12:10:00	17.2	남동	144	23.23	0.97	5.9	1.39	6.5	5.4	북	0	22.5	1020.3	-	64	
2021-09-05 12:15:00	16.8	남남동	148	23.23	1.01	5.8	1.37	6.0	4.7	북	1	22.7	1020.3	-	63	
2021-09-05 12:20:00	11.7	남동	141	23.24	1.07	6.2	1.47	5.5	5.3	북	5	22.9	1020.3	-	51	
2021-09-05 12:25:00	18.8	남남동	149	23.25	0.94	5.8	1.26	6.5	6.2	북북동	16	23.0	1020.3	-	70	
2021-09-05 12:30:00	14.5	남남동	157	23.26	0.95	5.4	1.70	4.5	5.4	북북동	21	22.9	1020.4	-	74	
2021-09-05 12:35:00	11.4	남남동	159	23.28	0.86	5.5	1.56	6.0	4.9	북	10	23.0	1020.4	-	56	
2021-09-05 12:40:00	21.7	남남동	153	23.33	0.87	5.8	1.11	6.0	4.7	북북동	14	23.0	1020.3	-	284	
2021-09-05 12:45:00	18.0	남남동	151	23.32	1.03	5.9	1.25	6.0	5.0	북북동	21	23.1	1020.2	-	61	
2021-09-05 12:50:00	20.7	남남동	151	23.34	0.97	6.0	1.37	5.5	5.1	북북동	22	23.1	1020.1	-	64	
2021-09-05 12:55:00	20.5	남동	140	23.33	0.97	5.2	1.52	6.0	5.4	북북동	21	23.2	1020.1	-	44	
2021-09-05 13:00:00	21.4	남남동	156	23.36	1.11	6.4	1.67	6.5	5.0	북북동	25	23.4	1020.0	-	51	
2021-09-05 13:05:00	15.3	남남동	152	23.38	1.04	5.8	1.30	6.0	4.8	북북동	23	23.4	1020.1	-	50	
2021-09-05 13:10:00	15.6	남남동	154	23.39	1.05	5.9	1.44	6.0	4.7	북북동	17	23.4	1020.2	-	50	
2021-09-05 13:15:00	16.0	남남동	156	23.39	0.99	5.8	1.40	5.0	4.4	북	11	23.2	1020.3	-	58	
2021-09-05 13:20:00	11.6	남남동	160	23.39	1.01	6.3	1.22	5.0	4.3	북북동	20	23.2	1020.3	-	56	
2021-09-05 13:25:00	16.3	남남동	160	23.39	1.07	5.7	1.43	5.5	4.4	북북동	13	23.2	1020.2	-	36	
2021-09-05 13:30:00	16.8	남남동	158	23.39	1.04	5.4	1.52	5.5	4.6	북	11	23.2	1020.3	-	38	
2021-09-05 13:35:00	14.6	남동	145	23.39	0.93	5.7	1.43	6.0	4.4	북	4	23.2	1020.3	-	84	
2021-09-05 13:40:00	17.5	남남동	160	23.40	1.09	5.8	1.36	5.0	4.6	북	4	23.3	1020.2	-	51	
2021-09-05 13:45:00	15.0	남	177	23.42	1.11	6.0	1.45	6.0	4.8	북	0	23.5	1020.3	-	60	
2021-09-05 13:50:00	14.2	남남동	162	23.43	1.06	5.6	1.54	5.0	5.1	북	357	23.3	1020.1	-	73	
2021-09-05 13:55:00	19.7	남	182	23.44	0.98	5.7	1.52	5.0	5.6	북	358	23.4	1020.2	-	64	
2021-09-05 14:00:00	17.4	남	182	23.43	1.32	6.2	1.84	6.5	5.4	북	353	23.3	1020.2	-	65	
2021-09-05 14:05:00	14.3	남	177	23.43	1.02	5.7	1.40	5.5	6.0	북	351	23.3	1020.2	-	63	
2021-09-05 14:10:00	14.2	남	186	23.44	1.01	5.8	1.46	7.0	5.4	북	353	23.4	1020.2	-	15	
2021-09-05 14:15:00	13.6	남	187	23.44	0.93	6.0	1.21	5.0	5.1	북	351	23.3	1020.2	-	71	
2021-09-05 14:20:00	14.7	남	182	23.45	0.92	5.7	1.43	5.5	5.2	북	350	23.4	1020.2	-	43	
2021-09-05 14:25:00	16.6	남	174	23.46	0.95	5.2	1.37	5.0	5.3	북북서	341	23.3	1020.2	-	16	
2021-09-05 14:30:00	9.4	남	177	23.46	1.10	5.8	1.66	5.5	5.6	북북서	342	23.2	1020.2	-	26	
2021-09-05 14:35:00	8.9	남	189	23.46	0.98	6.0	1.42	5.5	5.8	북북서	340	23.3	1020.1	-	45	
2021-09-05 14:40:00	12.7	남	176	23.48	1.09	5.9	1.41	7.0	5.7	북북서	339	23.3	1020.1	-	41	
2021-09-05 14:45:00	10.8	남남동	158	23.49	1.17	5.9	1.56	6.0	5.7	북북서	343	23.2	1020.0	-	66	
2021-09-05 14:50:00	15.1	남남동	157	23.51	1.02	5.7	1.32	5.5	5.8	북북서	343	23.2	1020.0	-	40	
2021-09-05 14:55:00	9.9	남	180	23.53	1.12	5.5	1.65	4.5	5.7	북북서	347	23.2	1019.9	-	25	
2021-09-05 15:00:00	14.2	남	173	23.54	1.01	6.1	1.23	6.5	5.8	북북서	345	23.2	1020.0	-	29	
2021-09-05 15:05:00	13.5	남	184	23.54	0.93	5.3	1.41	5.5	5.8	북북서	339	23.3	1020.0	-	48	
2021-09-05 15:10:00	16.3	남	177	23.57	1.11	5.5	1.74	5.5	5.6	북북서	343	23.3	1020.1	-	29	
2021-09-05 15:15:00	13.7	남	178	23.58	1.10	6.0	1.65	5.5	5.6	북북서	345	23.3	1020.0	-	71	
2021-09-05 15:20:00	13.4	남	176	23.48	0.92	5.7	1.11	6.0	5.8	북북서	342	23.3	1020.0	-	65	
2021-09-05 15:25:00	10.8	남남동	167	23.40	1.09	6.0	1.42	6.0	5.6	북북서	341	23.3	1020.0	-	58	
2021-09-05 15:30:00	13.7	남	178	23.40	1.03	5.7	1.40	6.5	5.5	북북서	345	23.3	1019.9	-	343	
2021-09-05 15:35:00	4.0	남동	146	23.40	1.09	5.9	1.54	6.0	5.7	북북서	337	23.3	1019.9	-	38	
2021-09-05 15:40:00	15.5	남	173	23.41	1.09	6.5	1.59	7.0	5.5	북북서	341	23.4	1019.9	-	62	
2021-09-05 15:45:00	15.3	남남동	159	23.40	1.06	5.8	1.39	6.0	5.6	북북서	343	23.4	1019.9	-	70	
2021-09-05 15:50:00	18.5	남남동	163	23.51	1.03	5.9	1.50	5.5	5.6	북북서	343	23.4	1020.0	-	42	
2021-09-05 15:55:00	18.0	남남동	155	23.49	0.95	5.5	1.30	6.0	5.6	북북서	337	23.4	1020.0	-	34	
2021-09-05 16:00:00	21.5	남남동	161	23.42	1.13	6.1	1.51	6.0	5.8	북북서	340	23.5	1020.0	-	68	
2021-09-05 16:05:00	11.4	남	170	23.46	1.05	5.8	1.28	5.5	5.5	북북서	339	23.5	1020.1	-	58	
2021-09-05 16:10:00	9.7	남남동	161	23.46	1.00	5.7	1.32	5.0	5.7	북북서	333	23.4	1020.0	-	42	
2021-09-05 16:15:00	7.8	남남동	158	23.42	1.06	6.3	1.41	5.5	5.6	북북서	340	23.3	1020.0	-	72	
2021-09-05 16:20:00	14.6	남남동	158	23.43	0.96	5.4	1.34	5.5	5.9	북북서	342	23.3	1020.0	-	40	
2021-09-05 16:25:00	12.3	남남동	166	23.53	1.15	5.6	1.90	5.5	6.0	북	355	23.5	1020.0	-	20	
2021-09-05 16:30:00	18.2	남	171	23.57	0.95	5.6	1.61	5.5	6.6	북	357	23.5	1020.1	-	44	
2021-09-05 16:35:00	18.8	남	172	23.57	1.01	6.4	1.42	5.5	6.6	북	356	23.4	1020.1	-	47	
2021-09-05 16:40:00	19.9	남	175	23.58	1.13	6.0	1.63	6.0	7.0	북	354	23.4	1020.1	-	65	
2021-09-05 16:45:00	16.8	남	175	23.57	0.93	6.1	1.22	5.5	6.7	북	357	23.4	1020.2	-	33	
2021-09-05 16:50:00	14.4	남	172	23.57	1.27	6.4	1.56	5.5	6.6	북	358	23.4	1020.2	-	50	
2021-09-05 16:55:00	18.0	남남동	164	23.55	1.14	5.9	1.91	6.0	6.6	북	353	23.3	1020.3	-	72	
2021-09-05 17:00:00	11.8	남	190	23.54	1.05	6.3	1.48	6.5	6.7	북북서	347	23.3	1020.4	-	50	
2021-09-05 17:05:00	6.1	남	176	23.49	1.12	5.5	1.42	7.0	6.9	북북서	347	23.3	1020.4	-	37	
2021-09-05 17:10:00	12.0	남남동	165	23.49	1.24	5.9	1.63	6.0	6.8	북	349	23.3	1020.3	-	58	
2021-09-05 17:15:00	19.7	남남동	167	23.49	1.22	6.4	1.68	5.5	7.1	북북서	341	23.3	1020.3	-	58	
2021-09-05 17:20:00	14.1	남남동	165	23.49	1.28	6.1	1.72	5.5	7.6	북	358	23.3	1020.3	-	57	
2021-09-05 17:25:00	13.9	남남동	155	23.48	1.12	5.8	1.38	5.5	7.3	북	0	23.2	1020.1	-	47	
2021-09-05 17:30:00	13.5	남	170	23.48	1.19	5.9	1.77	6.0	6.8	북	359	23.2	1020.1	-	52	
2021-09-05 17:35:00	14.1	남남동	160	23.47	1.17	5.7	1.37	6.0	7.0	북	0	23.1	1020.1	-	64	
2021-09-05 17:40:00	17.6	남남동	161	23.47	1.11	5.9	1.36	5.0	7.2	북	0	22.9	1020.1	-	19	
2021-09-05 17:45:00	16.5	남	173	23.45	1.12	6.1	1.33	5.0	7.0	북	2	22.8	1020.1	-	52	
2021-09-05 17:50:00	14.7	남	177	23.46	1.32	6.0	1.80	6.0	7.3	북	4	22.7	1020.2	-	71	
2021-09-05 17:55:00	13.8	남	183	23.45	1.12	6.5	1.82	6.0	7.5	북	353	22.5	1020.2	-	57	
2021-09-05 18:00:00	15.9	남	190	23.45	1.28	6.4	1.78	6.5	7.4	북	352	22.4	1020.3	-	32	
2021-09-05 18:05:00	14.7	남	189	23.46	1.23	6.0	1.97	6.0	7.2	북	351	22.4	1020.3	-	56	
2021-09-05 18:10:00	17.5	남남서	198	23.45	1.11	6.4	1.39	7.0	7.8	북	349	22.4	1020.3	-	65	
2021-09-05 18:15:00	16.2	남남서	207	23.45	1.33	6.5	1.68	7.0	7.8	북북서	347	22.3	1020.3	-	62	
2021-09-05 18:20:00	13.5	남남서	199	23.44	1.21	6.3	1.68	6.0	7.8	북북서	345	22.3	1020.3	-	77	
2021-09-05 18:25:00	15.5	남남서	195	23.43	1.39	6.3	1.73	6.5	7.9	북북서	347	22.3	1020.3	-	57	
2021-09-05 18:30:00	13.5	남	176	23.43	1.15	6.2	1.57	6.0	8.0	북	350	22.3	1020.3	-	71	
2021-09-05 18:35:00	16.3	남	178	23.42	1.22	6.2	1.85	6.0	7.3	북	349	22.3	1020.3	-	61	
2021-09-05 18:40:00	11.9	남	178	23.43	1.27	5.8	1.90	5.5	7.3	북북서	344	22.3	1020.4	-	47	
2021-09-05 18:45:00	9.7	남	178	23.42	1.17	5.8	1.60	6.0	7.6	북북서	342	22.3	1020.4	-	29	
2021-09-05 18:50:00	15.0	남	170	23.42	1.20	5.9	1.77	6.0	7.9	북북서	343	22.3	1020.4	-	72	
2021-09-05 18:55:00	13.4	남남동	165	23.42	1.27	6.1	1.73	6.0	7.8	북북서	335	22.3	1020.5	-	25	
2021-09-05 19:00:00	11.7	남남동	161	23.41	1.18	6.2	1.82	6.0	7.0	북북서	334	22.2	1020.5	-	39	
2021-09-05 19:05:00	7.5	남	175	23.42	1.42	6.0	1.75	6.0	7.1	북북서	340	22.2	1020.6	-	54	
2021-09-05 19:10:00	17.1	남남동	163	23.41	1.22	6.1	1.75	6.5	6.9	북북서	342	22.2	1020.7	-	48	
2021-09-05 19:15:00	10.1	남	182	23.42	1.35	6.0	2.05	6.0	7.0	북북서	336	22.1	1020.7	-	74	
2021-09-05 19:20:00	7.7	남동	135	23.42	1.14	5.9	1.92	6.0	7.7	북북서	342	22.0	1020.8	-	94	
2021-09-05 19:25:00	12.1	남남동	154	23.42	1.23	6.1	1.75	5.5	7.5	북북서	336	21.9	1020.9	-	45	
2021-09-05 19:30:00	11.5	남남동	147	23.42	1.18	5.8	1.65	5.0	7.2	북북서	330	21.8	1020.9	-	88	
2021-09-05 19:35:00	12.7	남남동	163	23.42	1.52	5.9	2.19	6.0	7.5	북북서	336	21.8	1021.0	-	43	
2021-09-05 19:40:00	8.6	남동	144	23.42	1.32	5.8	1.60	6.0	7.1	북북서	330	21.7	1020.9	-	53	
2021-09-05 19:45:00	9.9	남남동	151	23.41	1.11	5.9	1.65	5.5	7.5	북북서	337	21.6	1021.0	-	67	
2021-09-05 19:50:00	11.3	남동	133	23.41	1.07	6.0	1.66	6.0	7.7	북북서	335	21.6	1021.0	-	57	
2021-09-05 19:55:00	10.8	남동	142	23.41	1.25	5.9	1.64	6.0	7.2	북북서	334	21.6	1021.1	-	28	
2021-09-05 20:00:00	18.9	남동	144	23.40	1.29	6.3	1.60	5.0	6.9	북북서	330	21.6	1021.2	-	66	
2021-09-05 20:05:00	16.6	남동	141	23.40	1.36	5.7	2.21	6.0	6.4	북서	323	21.5	1021.2	-	35	
2021-09-05 20:10:00	16.2	남남동	149	23.40	1.23	6.1	1.86	6.0	6.3	북서	325	21.5	1021.2	-	46	
2021-09-05 20:15:00	18.5	남동	142	23.39	1.18	5.7	1.80	6.0	6.5	북북서	327	21.4	1021.3	-	78	
2021-09-05 20:20:00	16.6	남동	139	23.40	1.36	6.5	1.84	6.0	6.1	북서	326	21.3	1021.4	-	63	
2021-09-05 20:25:00	11.3	남동	142	23.40	1.30	6.1	1.74	6.0	5.2	북서	319	21.3	1021.5	-	62	
2021-09-05 20:30:00	17.7	동남동	120	23.41	1.28	5.5	1.65	5.5	4.8	서북서	301	21.2	1021.5	-	24	
2021-09-05 20:35:00	13.8	남동	126	23.42	1.20	6.1	1.63	7.0	4.7	북서	307	21.1	1021.5	-	63	
2021-09-05 20:40:00	10.8	남동	143	23.42	1.10	6.2	1.49	6.5	4.6	서북서	303	20.9	1021.6	-	56	
2021-09-05 20:45:00	10.6	남동	143	23.40	1.23	6.6	1.51	6.0	4.7	서북서	301	20.9	1021.7	-	51	
2021-09-05 20:50:00	20.6	동남동	118	23.25	1.32	6.3	1.78	6.0	4.6	북서	307	21.0	1021.7	-	56	
2021-09-05 20:55:00	20.7	남동	127	23.23	1.48	6.2	2.14	6.0	4.2	북서	310	21.2	1021.8	-	63	
2021-09-05 21:00:00	22.6	동남동	123	23.24	1.37	6.3	1.99	6.0	4.2	북서	311	21.3	1021.7	-	53	
2021-09-05 21:05:00	19.5	동남동	122	23.28	1.23	6.3	1.77	5.5	4.1	서북서	301	21.3	1021.8	-	56	
2021-09-05 21:10:00	21.0	남동	133	23.28	1.31	5.8	1.73	4.5	4.4	북서	304	21.3	1021.8	-	36	
2021-09-05 21:15:00	15.6	동남동	116	23.28	1.27	6.2	1.80	5.5	4.3	서북서	302	21.3	1021.8	-	44	
2021-09-05 21:20:00	16.8	남동	137	23.29	1.29	6.3	1.58	6.0	4.4	북서	306	21.4	1021.8	-	63	
2021-09-05 21:25:00	20.4	동남동	116	23.28	1.20	6.3	1.74	6.0	4.3	북서	304	21.4	1021.8	-	65	
2021-09-05 21:30:00	16.4	동남동	117	23.28	1.47	6.4	2.12	5.5	4.4	서북서	302	21.5	1021.8	-	47	
2021-09-05 21:35:00	19.1	동남동	120	23.28	1.33	6.5	1.81	6.0	4.0	서북서	301	21.6	1021.8	-	63	
2021-09-05 21:40:00	18.9	남동	130	23.34	1.31	6.8	1.60	6.5	3.7	서북서	302	21.6	1021.8	-	62	
2021-09-05 21:45:00	13.8	남남동	160	23.35	1.23	6.1	1.69	6.5	3.6	북서	310	21.6	1021.8	-	46	
2021-09-05 21:50:00	13.8	남동	142	23.34	1.18	6.2	1.56	5.5	3.8	북서	314	21.6	1021.9	-	68	
2021-09-05 21:55:00	28.6	남동	146	23.30	1.51	6.0	2.42	6.0	3.8	북서	314	21.7	1021.9	-	64	
2021-09-05 22:00:00	22.3	남동	133	23.28	1.36	6.2	1.82	6.5	4.2	북서	312	21.6	1021.9	-	47	
2021-09-05 22:05:00	23.8	남동	145	23.26	1.39	6.1	2.31	6.5	3.5	북서	313	21.5	1021.9	-	58	
2021-09-05 22:10:00	23.9	남동	144	23.25	1.22	6.2	1.68	6.0	3.5	북서	306	21.5	1021.8	-	32	
2021-09-05 22:15:00	18.6	남동	137	23.25	1.23	6.9	1.76	6.0	3.4	북서	306	21.4	1021.8	-	50	
2021-09-05 22:20:00	19.3	남동	133	23.25	1.63	6.6	2.63	6.5	2.4	북서	308	21.4	1021.8	-	69	
2021-09-05 22:25:00	13.1	동남동	122	23.24	1.28	6.2	2.09	6.0	3.7	북서	310	21.5	1021.8	-	66	
2021-09-05 22:30:00	18.5	남동	138	23.24	1.24	6.0	1.87	6.5	3.5	북서	306	21.4	1021.8	-	60	
2021-09-05 22:35:00	20.8	남동	144	23.23	1.61	6.1	2.58	6.5	3.6	북서	308	21.5	1021.8	-	63	
2021-09-05 22:40:00	18.4	남동	141	23.22	1.50	6.4	2.13	6.5	3.0	북서	309	21.4	1021.9	-	64	
2021-09-05 22:45:00	19.8	남동	131	23.21	1.33	6.3	1.78	5.0	3.8	북서	320	21.7	1021.9	-	50	
2021-09-05 22:50:00	27.2	남동	134	23.20	1.43	6.0	1.76	5.5	3.0	북동	36	21.7	1022.0	-	61	
2021-09-05 22:55:00	25.8	남동	135	23.21	1.45	6.7	1.98	6.5	4.6	북동	55	22.9	1022.0	-	60	
2021-09-05 23:00:00	20.7	남동	124	23.21	1.55	6.7	1.95	6.5	4.5	북동	51	23.2	1022.1	-	60	
2021-09-05 23:05:00	28.7	남동	129	23.20	1.40	6.1	2.71	6.5	3.7	북동	42	23.2	1022.1	-	56	
2021-09-05 23:10:00	30.0	남동	133	23.19	1.41	6.6	1.77	7.0	3.2	북동	38	23.2	1022.0	-	50	
2021-09-05 23:15:00	23.6	남동	135	23.19	1.28	6.0	1.81	5.5	2.6	북북동	15	23.0	1022.0	-	50	
2021-09-05 23:20:00	22.3	남동	140	23.19	1.40	6.6	1.73	5.5	1.3	북북서	331	21.5	1022.0	-	52	
2021-09-05 23:25:00	28.4	남동	137	23.17	1.37	6.4	2.02	6.5	1.7	북서	321	21.2	1021.9	-	49	
2021-09-05 23:30:00	27.4	남동	140	23.19	1.22	6.3	1.45	6.5	3.1	서북서	302	21.2	1021.9	-	51	
2021-09-05 23:35:00	17.7	남동	128	23.18	1.34	6.0	1.55	5.0	3.4	북서	307	21.2	1021.9	-	80	
2021-09-05 23:40:00	23.4	남동	145	23.15	1.33	6.3	1.89	5.5	3.2	북서	316	21.1	1022.0	-	67	
2021-09-05 23:45:00	17.5	남동	125	23.12	1.57	6.5	2.05	6.5	3.3	북서	312	21.0	1022.2	-	55	
2021-09-05 23:50:00	25.0	남동	137	23.10	1.38	6.1	1.81	6.0	4.2	북서	307	21.0	1022.4	-	57	
2021-09-05 23:55:00	14.6	남동	131	23.09	1.27	6.4	1.63	5.5	4.2	북서	305	21.2	1022.3	-	32	
2021-09-06 00:00:00	26.6	남동	142	23.09	1.39	6.8	2.29	6.5	3.9	서북서	299	21.1	1022.1	-	63	
2021-09-06 00:05:00	25.3	남남동	149	23.09	1.24	6.6	1.73	6.5	3.5	서북서	301	21.3	1022.0	-	64	
2021-09-06 00:10:00	22.7	남동	137	23.08	1.44	6.6	1.72	6.0	3.7	북서	320	21.6	1022.0	-	67	
2021-09-06 00:15:00	23.2	남남동	147	23.05	1.38	6.6	1.62	6.0	4.4	북서	318	21.7	1022.0	-	48	
2021-09-06 00:20:00	24.6	남동	131	23.04	1.50	6.7	2.09	6.0	3.9	서북서	303	21.5	1022.0	-	56	
2021-09-06 00:25:00	28.3	남남동	154	23.02	1.37	6.3	2.00	6.0	3.9	서북서	297	21.3	1021.9	-	54	
2021-09-06 00:30:00	18.5	남동	134	23.01	1.25	6.7	1.65	7.0	3.7	서북서	289	21.2	1021.9	-	54	
2021-09-06 00:35:00	33.0	남동	144	23.01	1.24	6.3	1.73	5.5	3.4	서북서	293	21.3	1021.9	-	48	
2021-09-06 00:40:00	24.4	남동	145	23.01	1.20	6.3	1.67	6.5	3.8	서북서	295	21.1	1021.9	-	48	
2021-09-06 00:45:00	28.2	남남동	147	23.00	1.28	6.9	1.70	7.0	4.0	서북서	301	21.2	1021.9	-	53	
2021-09-06 00:50:00	26.4	남남동	147	23.02	1.44	6.7	1.98	7.0	4.2	북서	305	21.1	1021.9	-	54	
2021-09-06 00:55:00	29.5	남남동	154	22.96	1.18	6.1	1.71	6.5	3.6	북서	308	21.1	1021.9	-	35	
2021-09-06 01:00:00	25.6	남남동	150	22.98	1.27	6.2	1.78	6.0	3.7	서북서	303	21.2	1021.8	-	46	
2021-09-06 01:05:00	30.3	남남동	152	22.99	1.42	6.9	1.95	7.5	3.9	서북서	302	21.2	1021.7	-	36	
2021-09-06 01:10:00	16.1	남동	131	22.97	1.27	6.8	1.75	6.5	4.0	서북서	300	21.2	1021.7	-	60	
2021-09-06 01:15:00	27.4	남동	143	22.97	1.25	6.4	1.52	6.5	3.5	서북서	302	21.2	1021.7	-	50	
2021-09-06 01:20:00	29.6	남동	145	22.97	1.29	6.1	1.77	5.5	3.6	서북서	295	21.2	1021.7	-	38	
2021-09-06 01:25:00	26.3	남동	146	22.97	1.12	6.1	1.75	6.0	3.5	서북서	294	21.2	1021.7	-	52	
2021-09-06 01:30:00	28.7	남동	145	22.97	1.30	6.4	1.76	6.0	3.5	서북서	289	21.2	1021.7	-	52	
2021-09-06 01:35:00	28.6	남동	143	22.98	1.37	6.7	2.14	6.5	3.3	서북서	285	21.2	1021.6	-	48	
2021-09-06 01:40:00	25.1	남동	138	23.01	1.35	6.2	1.75	6.5	3.3	서북서	292	21.1	1021.7	-	61	
2021-09-06 01:45:00	27.4	남동	139	23.01	1.38	6.4	1.76	6.5	2.9	서북서	289	21.1	1021.7	-	47	
2021-09-06 01:50:00	22.9	남동	142	23.02	1.06	5.9	1.42	5.5	3.5	서북서	294	21.1	1021.6	-	43	
2021-09-06 01:55:00	29.5	남동	143	23.01	1.11	6.0	1.38	6.0	3.6	북서	305	21.1	1021.6	-	63	
2021-09-06 02:00:00	18.8	남동	128	23.02	1.11	6.1	1.41	6.0	4.2	북서	306	21.1	1021.6	-	55	
2021-09-06 02:05:00	29.4	남동	141	23.02	1.13	6.5	1.36	7.0	4.8	북서	308	20.9	1021.5	-	49	
2021-09-06 02:10:00	25.0	남남동	148	23.01	1.37	6.5	1.76	6.5	5.2	북서	309	20.7	1021.5	-	65	
2021-09-06 02:15:00	23.8	남남동	149	23.00	1.25	7.0	1.65	6.5	5.2	북서	317	20.7	1021.5	-	46	
2021-09-06 02:20:00	26.2	남동	136	22.98	1.42	6.4	1.82	7.0	5.9	북서	325	20.9	1021.4	-	48	
2021-09-06 02:25:00	27.6	남동	140	22.96	1.35	6.7	1.68	6.5	5.1	북서	321	21.0	1021.4	-	59	
2021-09-06 02:30:00	28.2	남남동	148	22.96	1.26	6.6	1.75	5.5	4.7	북서	305	20.9	1021.3	-	45	
2021-09-06 02:35:00	23.3	남남동	147	23.01	1.39	6.5	1.78	6.5	5.7	서북서	288	20.4	1021.3	-	46	
2021-09-06 02:40:00	25.2	남동	143	23.01	1.24	6.2	1.76	7.0	4.6	서북서	292	20.4	1021.3	-	48	
2021-09-06 02:45:00	25.1	남동	141	23.03	1.34	6.7	1.92	6.0	4.2	북서	310	20.8	1021.3	-	45	
2021-09-06 02:50:00	26.3	남동	139	23.03	1.20	6.6	1.81	6.0	4.7	서북서	291	20.7	1021.2	-	30	
2021-09-06 02:55:00	19.4	남남동	146	23.04	1.13	6.8	1.44	7.0	4.9	서북서	285	20.5	1021.2	-	44	
2021-09-06 03:00:00	26.4	남남동	147	23.04	1.04	6.0	1.48	6.0	4.1	서북서	285	20.4	1021.3	-	61	
