包螟家疙:版器措秦荐垮厘
困档:37.808972
版档:128.931889
包螟矫埃	蜡加(cm/s)	蜡氢(16points)	蜡氢(deg)	荐柯(∩)	蜡狼颇绊(m)	蜡狼颇林扁(sec)	弥措颇绊(m)	弥措颇林扁(sec)	浅加(m/s)	浅氢(16points)	浅氢(deg)	扁柯(∩)	扁拘(hPa)	矫沥(m)	颇氢(deg)	
2023/02/09 05:40:00	5.6	巢巢悼	167	10.65	0.41	5.2	0.56	3.5	2.4	辑合辑	302	2.3	1030.4	-	21	
2023/02/09 05:45:00	9.3	巢巢悼	153	10.66	0.47	4.9	0.58	4.5	2.2	辑合辑	294	2.3	1030.5	-	69	
2023/02/09 05:50:00	6.7	巢巢悼	146	10.66	0.48	4.8	0.82	4.5	2.0	辑合辑	299	2.3	1030.5	-	82	
2023/02/09 05:55:00	10.1	巢巢悼	149	10.66	0.46	4.8	0.65	4.5	2.2	辑合辑	303	2.5	1030.6	-	94	
2023/02/09 06:00:00	9.5	巢	169	10.70	0.48	4.8	0.63	5.0	2.1	合辑	307	2.4	1030.6	-	72	
2023/02/09 06:05:00	8.7	巢巢悼	162	10.65	0.54	4.2	0.73	4.0	3.2	辑合辑	292	2.7	1030.6	-	315	
2023/02/09 06:10:00	10.3	巢巢悼	152	10.66	0.53	4.7	0.72	4.5	3.3	辑合辑	293	2.7	1030.7	-	16	
2023/02/09 06:15:00	11.0	巢巢悼	153	10.66	0.61	4.3	0.90	4.5	3.7	辑合辑	297	2.6	1030.8	-	291	
2023/02/09 06:20:00	12.8	巢巢悼	160	10.63	0.59	4.4	0.82	5.0	3.6	辑合辑	287	2.9	1030.9	-	353	
2023/02/09 06:25:00	14.2	巢巢悼	163	10.61	0.73	4.3	0.95	4.0	4.0	辑	280	2.3	1030.9	-	358	
2023/02/09 06:30:00	9.8	巢巢悼	157	10.61	0.62	4.3	1.02	4.5	4.1	辑合辑	288	2.3	1031.0	-	32	
2023/02/09 06:35:00	11.4	巢巢悼	161	10.60	0.68	4.5	0.96	4.0	4.3	合辑	309	2.8	1031.1	-	331	
2023/02/09 06:40:00	16.3	巢巢悼	156	10.63	0.84	4.4	1.30	4.5	5.1	合辑	315	3.4	1031.2	-	306	
2023/02/09 06:45:00	14.3	巢悼	133	10.61	0.72	4.5	1.04	5.0	5.7	合辑	315	3.3	1031.3	-	19	
2023/02/09 06:50:00	11.5	巢悼	140	10.62	0.67	4.4	0.99	4.5	5.6	合辑	317	3.0	1031.4	-	55	
2023/02/09 06:55:00	14.4	巢巢悼	150	10.61	0.71	4.4	1.07	5.0	6.0	合辑	318	3.1	1031.5	-	17	
2023/02/09 07:00:00	18.6	巢巢悼	150	10.59	0.77	4.5	1.32	4.5	5.9	合辑	317	3.3	1031.5	-	17	
2023/02/09 07:05:00	17.0	巢巢悼	148	10.59	0.87	4.8	1.16	4.5	5.6	合辑	313	3.1	1031.6	-	22	
2023/02/09 07:10:00	19.3	巢巢悼	148	10.59	0.80	4.4	1.03	5.0	5.4	合辑	310	3.1	1031.6	-	4	
2023/02/09 07:15:00	15.2	巢巢悼	149	10.56	0.88	4.6	1.05	4.5	5.1	合辑	316	3.2	1031.7	-	1	
2023/02/09 07:20:00	15.1	巢悼	144	10.55	0.76	4.7	1.00	4.5	5.2	合辑	316	3.1	1031.8	-	358	
2023/02/09 07:25:00	18.7	巢悼	144	10.56	0.73	4.6	1.06	4.5	5.3	合辑	313	3.2	1031.8	-	28	
2023/02/09 07:30:00	18.1	巢巢悼	149	10.55	0.86	4.9	1.30	6.0	5.6	合辑	313	3.2	1031.8	-	9	
2023/02/09 07:35:00	17.4	巢巢悼	155	10.57	0.73	4.6	0.91	4.0	5.8	合辑	315	3.2	1031.9	-	18	
2023/02/09 07:40:00	13.6	巢悼	146	10.57	0.80	4.8	1.20	4.5	5.7	合辑	317	3.1	1031.9	-	29	
2023/02/09 07:45:00	16.2	巢巢悼	163	10.57	0.92	4.8	1.37	5.0	5.8	合辑	319	3.2	1031.9	-	3	
2023/02/09 07:50:00	19.7	巢巢悼	158	10.56	0.95	4.7	1.42	4.5	5.8	合辑	316	3.2	1031.9	-	353	
2023/02/09 07:55:00	16.1	巢巢悼	158	10.57	0.80	4.5	1.11	5.5	5.7	合辑	317	3.2	1031.8	-	45	
2023/02/09 08:00:00	17.4	巢巢悼	165	10.56	1.15	5.0	1.51	5.0	5.9	合辑	316	3.3	1031.9	-	356	
2023/02/09 08:05:00	17.3	巢巢悼	166	10.56	0.82	4.3	1.27	5.0	6.2	合辑	318	3.3	1031.9	-	13	
2023/02/09 08:10:00	18.4	巢巢悼	167	10.59	0.88	4.7	1.22	4.5	6.3	合辑	314	3.2	1031.9	-	8	
2023/02/09 08:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/09 08:20:00	16.8	巢巢悼	151	10.54	0.83	4.7	1.52	5.0	6.5	合辑	311	3.2	1032.0	-	12	
2023/02/09 08:25:00	16.7	巢巢悼	163	10.57	0.83	4.8	1.10	4.5	6.1	合辑	310	3.2	1032.0	-	50	
2023/02/09 08:30:00	16.9	巢巢悼	156	10.56	0.90	4.6	1.15	4.5	6.2	合辑	313	3.2	1032.1	-	6	
2023/02/09 08:35:00	17.1	巢巢悼	158	10.54	0.73	4.8	1.04	4.0	6.2	合辑	315	3.3	1032.1	-	350	
2023/02/09 08:40:00	15.8	巢巢悼	161	10.55	0.78	4.6	1.05	5.0	6.0	合辑	315	3.4	1032.1	-	31	
2023/02/09 08:45:00	14.7	巢巢悼	164	10.54	0.75	4.3	1.01	6.0	5.9	合辑	316	3.5	1032.2	-	18	
2023/02/09 08:50:00	16.5	巢巢悼	161	10.58	0.78	4.7	1.12	4.5	6.2	合辑	314	3.5	1032.2	-	10	
2023/02/09 08:55:00	18.2	巢巢悼	164	10.57	0.87	4.8	1.18	4.5	6.2	合辑	316	3.6	1032.2	-	4	
2023/02/09 09:00:00	18.9	巢巢悼	153	10.55	0.79	5.0	1.05	6.0	6.1	合辑	316	3.8	1032.3	-	18	
2023/02/09 09:05:00	20.1	巢巢悼	164	10.56	0.84	4.5	1.24	4.5	6.0	合辑	318	3.8	1032.3	-	12	
2023/02/09 09:10:00	15.1	巢巢悼	153	10.55	0.93	5.1	1.41	5.0	6.2	合辑	314	3.8	1032.3	-	352	
2023/02/09 09:15:00	19.9	巢巢悼	160	10.60	0.77	4.8	1.14	4.5	6.2	合辑	316	3.7	1032.4	-	12	
2023/02/09 09:20:00	14.8	巢	169	10.59	0.91	4.7	1.20	5.0	5.8	合辑	317	3.8	1032.4	-	352	
2023/02/09 09:25:00	19.6	巢巢悼	160	10.59	0.79	4.6	1.37	5.0	5.6	合辑	319	4.0	1032.5	-	12	
2023/02/09 09:30:00	19.5	巢巢悼	158	10.56	0.98	4.9	1.40	5.0	6.2	合辑	326	4.1	1032.5	-	17	
2023/02/09 09:35:00	17.2	巢巢悼	152	10.59	1.00	4.9	1.70	5.0	5.7	合辑	320	4.2	1032.5	-	25	
2023/02/09 09:40:00	15.6	巢巢悼	148	10.57	0.86	4.9	1.11	5.0	5.8	合辑	318	4.2	1032.4	-	357	
2023/02/09 09:45:00	18.7	巢巢悼	152	10.58	0.78	4.8	1.21	5.0	5.7	合辑	324	4.2	1032.6	-	356	
2023/02/09 09:50:00	16.4	巢巢悼	153	10.58	0.88	5.1	1.20	5.0	5.2	合辑	320	4.4	1032.6	-	15	
2023/02/09 09:55:00	18.0	巢巢悼	160	10.60	0.85	5.2	1.20	5.0	5.8	合辑	324	4.3	1032.5	-	2	
2023/02/09 10:00:00	16.8	巢巢悼	152	10.58	0.90	5.2	1.25	5.5	5.4	合合辑	328	4.4	1032.6	-	350	
2023/02/09 10:05:00	17.3	巢巢悼	161	10.62	0.81	5.1	1.10	4.5	5.5	合合辑	338	4.5	1032.6	-	359	
2023/02/09 10:10:00	18.5	巢巢悼	158	10.59	0.66	4.9	0.89	3.5	5.2	合合辑	329	4.7	1032.7	-	7	
2023/02/09 10:15:00	18.9	巢巢悼	157	10.62	0.72	4.9	1.13	5.0	5.9	合合辑	338	4.8	1032.6	-	4	
2023/02/09 10:20:00	21.1	巢巢悼	162	10.62	0.85	5.0	1.31	5.0	5.7	合合辑	340	4.7	1032.7	-	354	
2023/02/09 10:25:00	13.2	巢巢悼	160	10.61	0.75	4.8	1.16	5.0	6.1	合合辑	335	4.8	1032.8	-	339	
2023/02/09 10:30:00	18.8	巢巢悼	153	10.61	0.79	4.8	1.11	5.0	6.2	合合辑	335	4.7	1032.9	-	348	
2023/02/09 10:35:00	18.8	巢巢悼	165	10.63	0.96	5.1	1.16	5.0	6.4	合合辑	329	4.6	1033.1	-	18	
2023/02/09 10:40:00	16.7	巢巢悼	160	10.63	0.87	5.2	1.15	5.5	6.4	合合辑	337	4.9	1033.1	-	5	
2023/02/09 10:45:00	18.1	巢巢悼	164	10.62	0.77	5.1	1.11	4.5	6.2	合合辑	339	4.9	1033.0	-	356	
2023/02/09 10:50:00	16.4	巢巢悼	164	10.64	0.85	4.9	1.33	4.0	6.1	合合辑	332	4.8	1033.0	-	12	
2023/02/09 10:55:00	19.8	巢巢悼	160	10.67	0.71	5.1	1.20	5.0	5.8	合合辑	332	4.9	1032.9	-	350	
2023/02/09 11:00:00	16.4	巢巢悼	163	10.64	0.77	5.0	1.04	5.0	5.3	合合辑	340	4.9	1032.8	-	344	
2023/02/09 11:05:00	20.0	巢巢悼	167	10.64	0.79	4.8	0.97	4.5	5.4	合合辑	343	4.9	1032.7	-	341	
2023/02/09 11:10:00	17.2	巢巢悼	161	10.66	0.77	5.0	1.13	5.0	5.4	合合辑	336	5.0	1032.8	-	357	
2023/02/09 11:15:00	18.9	巢巢悼	164	10.69	0.73	4.9	1.09	5.0	6.3	合合辑	335	4.8	1032.7	-	21	
2023/02/09 11:20:00	19.8	巢巢悼	156	10.65	0.66	5.1	0.85	5.0	6.2	合合辑	334	4.9	1032.6	-	350	
2023/02/09 11:25:00	20.0	巢巢悼	166	10.67	0.74	4.9	0.98	4.0	6.0	合合辑	339	4.8	1032.6	-	355	
2023/02/09 11:30:00	23.2	巢巢悼	167	10.65	0.75	5.3	0.98	5.5	5.7	合合辑	341	5.0	1032.6	-	16	
2023/02/09 11:35:00	18.2	巢巢悼	165	10.64	0.79	5.0	0.96	5.0	5.8	合合辑	339	5.0	1032.6	-	8	
2023/02/09 11:40:00	20.3	巢	170	10.66	0.59	4.6	0.75	5.0	5.7	合合辑	343	5.1	1032.5	-	0	
2023/02/09 11:45:00	15.3	巢	171	10.66	0.67	4.7	0.86	4.0	5.4	合合辑	341	5.1	1032.3	-	352	
2023/02/09 11:50:00	21.6	巢巢悼	164	10.67	0.74	4.9	0.94	5.5	5.6	合合辑	342	5.2	1032.2	-	33	
2023/02/09 11:55:00	16.3	巢巢悼	166	10.64	0.73	4.9	1.20	5.0	6.0	合合辑	339	5.2	1032.2	-	5	
2023/02/09 12:00:00	16.4	巢巢悼	165	10.65	0.71	4.8	1.07	5.5	5.3	合合辑	345	5.2	1032.2	-	332	
2023/02/09 12:05:00	18.9	巢	169	10.68	0.72	4.4	1.11	5.0	5.4	合合辑	337	5.3	1032.2	-	19	
2023/02/09 12:10:00	17.3	巢巢悼	162	10.68	0.74	5.0	0.85	5.5	5.5	合合辑	338	5.2	1032.0	-	0	
2023/02/09 12:15:00	18.7	巢	173	10.68	0.74	5.0	1.06	5.5	5.7	合合辑	344	5.3	1032.0	-	29	
2023/02/09 12:20:00	17.1	巢巢悼	163	10.69	0.62	4.8	0.89	5.0	6.1	合合辑	343	5.3	1032.0	-	324	
2023/02/09 12:25:00	16.9	巢巢悼	168	10.67	0.78	4.9	0.96	5.0	6.1	合合辑	347	5.3	1031.8	-	3	
2023/02/09 12:30:00	17.6	巢	170	10.68	0.65	4.5	0.98	5.0	5.1	合	351	5.3	1031.6	-	37	
2023/02/09 12:35:00	16.0	巢	175	10.67	0.62	5.0	0.85	5.0	5.4	合合辑	347	5.4	1031.6	-	7	
2023/02/09 12:40:00	18.6	巢巢悼	168	10.68	0.61	4.8	0.80	6.0	5.1	合合辑	346	5.4	1031.5	-	4	
2023/02/09 12:45:00	15.7	巢	174	10.71	0.74	5.0	1.04	5.0	5.2	合合辑	346	5.4	1031.5	-	353	
2023/02/09 12:50:00	17.7	巢	172	10.68	0.64	4.6	0.90	4.5	5.3	合	349	5.4	1031.4	-	4	
2023/02/09 12:55:00	16.9	巢巢悼	161	10.68	0.64	5.1	1.00	5.0	4.9	合合辑	343	5.4	1031.5	-	12	
2023/02/09 13:00:00	15.5	巢巢悼	164	10.67	0.63	4.5	0.86	5.5	4.6	合合辑	348	5.3	1031.4	-	339	
2023/02/09 13:05:00	15.3	巢巢悼	163	10.70	0.59	4.9	0.85	4.5	3.8	合合辑	346	5.3	1031.2	-	6	
2023/02/09 13:10:00	15.0	巢巢悼	164	10.69	0.58	4.5	0.75	4.5	4.4	合	349	5.3	1031.0	-	338	
2023/02/09 13:15:00	15.6	巢巢悼	168	10.72	0.68	4.8	0.98	4.5	4.0	合	0	5.3	1030.9	-	350	
2023/02/09 13:20:00	16.9	巢	169	10.69	0.61	4.9	0.85	6.0	4.0	合合辑	348	5.4	1030.8	-	21	
2023/02/09 13:25:00	18.5	巢巢悼	165	10.71	0.58	5.2	0.81	4.0	4.3	合	352	5.4	1030.8	-	351	
2023/02/09 13:30:00	17.6	巢巢悼	159	10.70	0.57	5.0	0.77	5.5	3.8	合合辑	345	5.5	1030.7	-	342	
2023/02/09 13:35:00	16.1	巢巢悼	167	10.72	0.63	5.1	0.94	5.0	4.0	合	349	5.4	1030.6	-	23	
2023/02/09 13:40:00	17.5	巢巢悼	165	10.69	0.58	4.6	1.07	4.0	4.0	合合辑	348	5.5	1030.6	-	331	
2023/02/09 13:45:00	15.4	巢巢悼	163	10.71	0.58	5.1	0.71	6.5	3.7	合合辑	342	5.4	1030.5	-	58	
2023/02/09 13:50:00	14.5	巢巢悼	164	10.70	0.56	4.6	0.73	5.5	2.9	合	352	5.5	1030.4	-	328	
2023/02/09 13:55:00	17.2	巢巢悼	158	10.68	0.55	5.2	0.76	4.5	3.2	合合悼	14	5.4	1030.3	-	358	
2023/02/09 14:00:00	16.7	巢	174	10.67	0.60	5.0	0.89	5.0	3.1	合	356	5.4	1030.3	-	58	
2023/02/09 14:05:00	16.7	巢巢悼	165	10.66	0.57	5.1	0.78	5.0	3.3	合	3	5.3	1030.2	-	229	
2023/02/09 14:10:00	14.8	巢巢悼	160	10.66	0.55	5.8	0.76	6.5	4.0	合	0	5.4	1030.1	-	45	
2023/02/09 14:15:00	18.0	巢巢悼	166	10.66	0.53	5.0	0.66	6.0	3.0	合	352	5.4	1030.1	-	39	
2023/02/09 14:20:00	16.7	巢巢悼	168	10.65	0.57	5.2	0.77	6.0	3.0	合	10	5.5	1030.0	-	56	
2023/02/09 14:25:00	14.6	巢	171	10.61	0.58	5.7	0.86	5.5	3.1	合	9	5.5	1030.0	-	26	
2023/02/09 14:30:00	16.0	巢	172	10.62	0.64	5.3	0.77	4.0	3.1	合	350	5.5	1029.9	-	141	
2023/02/09 14:35:00	15.1	巢巢悼	166	10.62	0.56	5.5	0.75	5.5	3.2	合	8	5.5	1029.9	-	27	
2023/02/09 14:40:00	12.8	巢巢悼	157	10.63	0.55	5.0	0.75	5.5	2.9	合	5	5.5	1029.8	-	24	
2023/02/09 14:45:00	13.5	巢	175	10.62	0.58	4.8	0.79	6.0	2.8	合	2	5.6	1029.9	-	42	
2023/02/09 14:50:00	14.0	巢	169	10.66	0.67	5.7	0.90	5.5	2.8	合	358	5.6	1029.9	-	50	
2023/02/09 14:55:00	15.4	巢	176	10.63	0.69	5.3	0.97	5.0	3.3	合	11	5.5	1029.9	-	21	
2023/02/09 15:00:00	16.5	巢	176	10.62	0.64	5.8	0.86	5.5	4.0	合合悼	13	5.4	1029.9	-	31	
2023/02/09 15:05:00	12.5	巢巢悼	154	10.61	0.70	5.4	1.06	5.5	3.4	合	5	5.3	1030.0	-	11	
2023/02/09 15:10:00	14.3	巢	177	10.58	0.64	4.9	0.83	4.5	3.8	合	6	5.3	1029.9	-	12	
2023/02/09 15:15:00	15.1	巢	170	10.60	0.63	5.8	0.79	5.5	4.0	合	4	5.4	1029.9	-	32	
2023/02/09 15:20:00	13.3	巢	170	10.62	0.75	5.6	1.04	5.0	3.8	合	359	5.3	1030.0	-	31	
2023/02/09 15:25:00	12.0	巢	170	10.58	0.75	5.6	1.06	5.5	4.2	合	9	5.3	1029.9	-	34	
2023/02/09 15:30:00	14.5	巢	175	10.58	0.67	5.6	0.99	5.5	3.3	合	0	5.3	1029.8	-	355	
2023/02/09 15:35:00	14.5	巢	181	10.59	0.70	5.2	0.94	5.0	3.4	合	6	5.3	1029.7	-	22	
2023/02/09 15:40:00	13.7	巢	172	10.60	0.69	5.7	0.94	5.5	3.5	合	10	5.4	1029.7	-	17	
2023/02/09 15:45:00	16.1	巢	171	10.57	0.65	5.2	0.87	6.0	3.3	合	0	5.4	1029.5	-	46	
2023/02/09 15:50:00	14.8	巢	179	10.56	0.72	5.2	0.97	5.5	3.7	合合悼	12	5.5	1029.4	-	46	
2023/02/09 15:55:00	10.6	巢巢悼	158	10.59	0.66	5.3	0.81	6.0	2.9	合合辑	348	5.4	1029.4	-	2	
2023/02/09 16:00:00	10.7	巢	178	10.57	0.64	5.5	0.73	4.5	3.5	合	10	5.4	1029.4	-	350	
2023/02/09 16:05:00	11.9	巢	190	10.58	0.56	5.4	0.80	5.5	3.0	合合悼	13	5.4	1029.4	-	20	
2023/02/09 16:10:00	11.0	巢巢悼	163	10.56	0.70	6.0	0.95	6.0	3.0	合合悼	17	5.4	1029.4	-	47	
2023/02/09 16:15:00	11.2	巢	172	10.55	0.57	5.5	0.91	6.0	3.0	合	3	5.3	1029.5	-	261	
2023/02/09 16:20:00	13.8	巢巢悼	168	10.57	0.50	5.4	0.71	5.0	2.5	合	349	5.4	1029.5	-	353	
2023/02/09 16:25:00	10.7	巢巢悼	166	10.57	0.65	5.7	0.84	6.5	2.9	合合辑	346	5.4	1029.4	-	13	
2023/02/09 16:30:00	11.2	巢巢悼	156	10.59	0.73	5.6	1.06	6.5	3.0	合	2	5.3	1029.4	-	22	
2023/02/09 16:35:00	8.6	巢巢悼	163	10.58	0.60	6.0	0.84	5.5	2.2	合合悼	13	5.3	1029.3	-	5	
2023/02/09 16:40:00	11.4	巢	172	10.55	0.63	5.6	0.90	5.5	2.6	合	354	5.4	1029.2	-	354	
2023/02/09 16:45:00	9.6	巢	169	10.57	0.68	6.2	0.99	5.5	2.4	合	3	5.3	1029.2	-	29	
2023/02/09 16:50:00	10.0	巢巢悼	162	10.56	0.70	5.5	1.09	5.5	3.1	合	359	5.2	1029.1	-	28	
2023/02/09 16:55:00	13.1	巢	183	10.61	0.63	6.2	0.76	5.5	3.1	合	5	5.3	1029.0	-	12	
2023/02/09 17:00:00	12.3	巢	178	10.62	0.80	6.3	1.09	5.5	2.2	合	1	5.3	1029.0	-	26	
2023/02/09 17:05:00	10.0	巢	180	10.59	0.62	5.9	0.79	6.0	3.2	合合悼	23	5.3	1028.9	-	17	
2023/02/09 17:10:00	11.9	巢巢悼	167	10.56	0.67	5.8	0.90	6.5	2.3	合	359	5.2	1028.9	-	349	
2023/02/09 17:15:00	12.7	巢巢悼	158	10.56	0.71	6.2	0.81	5.5	2.9	合	350	5.2	1028.9	-	37	
2023/02/09 17:20:00	12.0	巢巢悼	153	10.54	0.71	6.4	1.00	6.5	2.6	合	0	5.4	1028.9	-	40	
2023/02/09 17:25:00	9.3	巢悼	133	10.54	0.71	5.8	0.96	6.0	2.4	合	356	5.3	1028.8	-	11	
2023/02/09 17:30:00	6.6	巢巢悼	151	10.55	0.57	6.0	0.78	6.0	2.7	合合悼	17	5.4	1028.7	-	16	
2023/02/09 17:35:00	7.2	巢巢悼	150	10.53	0.71	6.0	0.78	6.5	2.6	合悼	48	5.2	1028.7	-	3	
2023/02/09 17:40:00	9.9	巢巢悼	147	10.54	0.68	6.6	0.92	6.5	1.7	合悼	44	5.2	1028.7	-	14	
2023/02/09 17:45:00	7.7	巢巢悼	163	10.53	0.87	6.6	1.23	7.0	1.5	合合悼	16	5.2	1028.8	-	13	
2023/02/09 17:50:00	7.7	巢巢悼	157	10.53	0.66	6.4	1.23	7.0	1.5	合合悼	19	5.2	1028.8	-	1	
2023/02/09 17:55:00	11.6	巢巢悼	147	10.58	0.78	6.4	1.04	6.5	1.1	合	358	5.2	1028.7	-	5	
2023/02/09 18:00:00	11.6	巢巢悼	161	10.63	0.78	6.4	1.03	5.5	1.4	合合悼	16	5.2	1028.6	-	36	
2023/02/09 18:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/09 18:10:00	9.3	巢巢悼	149	10.61	0.86	6.3	1.23	6.5	1.5	合合悼	24	5.2	1028.6	-	23	
2023/02/09 18:15:00	6.1	巢巢悼	164	10.61	0.84	6.4	1.51	6.5	1.5	合合悼	30	5.3	1028.4	-	11	
2023/02/09 18:20:00	7.9	巢巢悼	156	10.62	0.95	6.5	1.42	7.0	1.7	合合悼	13	5.2	1028.4	-	37	
2023/02/09 18:25:00	8.7	巢	169	10.63	0.83	6.2	1.21	6.0	0.7	合合悼	22	5.1	1028.4	-	21	
2023/02/09 18:30:00	9.1	巢	170	10.68	0.94	6.9	1.22	6.5	1.6	合合悼	15	5.2	1028.3	-	18	
2023/02/09 18:35:00	8.8	巢巢悼	167	10.68	1.01	7.2	1.46	7.0	2.0	合合悼	14	5.2	1028.3	-	27	
2023/02/09 18:40:00	10.5	巢	171	10.66	0.99	6.7	1.30	7.0	1.8	合合辑	343	5.2	1028.4	-	31	
2023/02/09 18:45:00	11.9	巢巢辑	194	10.68	1.02	7.0	1.47	7.0	1.0	合合辑	335	5.3	1028.5	-	37	
2023/02/09 18:50:00	6.2	巢巢悼	163	10.66	1.03	6.7	1.63	6.0	0.6	合合辑	328	5.3	1028.6	-	39	
2023/02/09 18:55:00	7.7	巢	175	10.69	1.12	7.0	1.35	6.5	1.4	合辑	314	5.3	1028.5	-	13	
2023/02/09 19:00:00	9.2	巢	174	10.67	1.17	7.0	1.78	7.0	2.2	辑合辑	291	5.2	1028.5	-	33	
2023/02/09 19:05:00	7.7	巢	176	10.68	1.24	7.1	1.64	7.0	2.5	合辑	308	5.3	1028.5	-	27	
2023/02/09 19:10:00	8.9	巢巢悼	167	10.68	1.14	7.0	1.45	6.5	2.4	合辑	306	5.3	1028.4	-	15	
2023/02/09 19:15:00	6.5	巢巢悼	161	10.68	1.07	6.5	1.24	6.0	2.7	辑合辑	303	5.1	1028.2	-	20	
2023/02/09 19:20:00	8.9	巢	171	10.69	1.09	7.3	1.69	7.0	2.4	辑	273	5.2	1028.1	-	33	
2023/02/09 19:25:00	6.9	巢巢辑	192	10.72	1.16	7.1	1.64	7.5	2.9	辑巢辑	257	5.1	1028.0	-	33	
2023/02/09 19:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/09 19:35:00	7.8	巢	173	10.70	1.02	6.3	1.17	6.0	3.0	辑	265	5.0	1028.2	-	36	
2023/02/09 19:40:00	8.9	巢	191	10.72	1.14	6.7	1.58	7.5	3.2	辑	272	5.0	1028.2	-	29	
2023/02/09 19:45:00	6.3	巢巢悼	162	10.70	1.44	7.0	1.95	7.5	3.2	辑	262	5.0	1028.1	-	31	
2023/02/09 19:50:00	9.2	巢巢悼	164	10.72	1.05	6.6	1.47	6.5	2.7	辑巢辑	256	5.0	1028.1	-	38	
2023/02/09 19:55:00	7.5	巢	183	10.73	1.08	7.0	1.50	7.5	3.0	辑	277	4.9	1028.1	-	40	
2023/02/09 20:00:00	7.2	巢	179	10.71	1.22	6.6	1.60	6.0	3.2	辑合辑	282	5.0	1028.2	-	50	
2023/02/09 20:05:00	6.0	巢巢悼	164	10.69	0.92	6.8	1.10	6.5	3.4	辑合辑	302	5.0	1028.2	-	41	
2023/02/09 20:10:00	6.5	巢	174	10.67	1.16	6.8	1.52	6.0	3.2	辑合辑	286	5.0	1028.1	-	63	
2023/02/09 20:15:00	5.7	巢巢悼	165	10.72	1.06	7.2	1.43	8.0	3.0	辑合辑	294	5.0	1028.0	-	55	
2023/02/09 20:20:00	6.8	巢巢悼	159	10.69	1.29	7.0	1.84	6.5	3.1	辑合辑	295	4.9	1027.9	-	34	
2023/02/09 20:25:00	5.7	巢	176	10.72	1.26	6.7	1.76	7.5	3.0	辑合辑	290	4.9	1027.8	-	30	
2023/02/09 20:30:00	7.3	巢巢悼	167	10.72	1.09	6.9	1.32	6.5	3.2	辑合辑	291	4.9	1027.8	-	45	
2023/02/09 20:35:00	3.6	巢	176	10.73	1.20	7.1	1.68	7.0	3.1	辑	268	4.9	1027.8	-	52	
2023/02/09 20:40:00	7.2	巢	181	10.73	1.26	7.1	1.66	7.0	2.9	辑	279	4.8	1027.7	-	19	
2023/02/09 20:45:00	6.5	巢巢悼	168	10.72	1.29	7.0	1.68	7.0	2.7	辑	276	4.8	1027.7	-	43	
2023/02/09 20:50:00	8.3	巢	179	10.73	1.28	6.7	1.70	6.5	3.0	辑	271	4.8	1027.7	-	42	
2023/02/09 20:55:00	10.8	巢巢悼	165	10.73	1.44	7.4	1.97	6.5	2.6	辑	277	4.7	1027.7	-	29	
2023/02/09 21:00:00	5.3	巢巢辑	196	10.75	1.23	7.3	1.89	6.5	2.6	辑	270	4.9	1027.7	-	60	
2023/02/09 21:05:00	9.2	巢	186	10.73	1.67	6.9	2.43	7.0	2.7	辑	274	4.9	1027.6	-	56	
2023/02/09 21:10:00	8.2	巢	176	10.74	1.47	7.3	2.15	7.5	2.8	辑	273	4.9	1027.6	-	44	
2023/02/09 21:15:00	4.5	巢巢辑	194	10.73	1.37	7.5	1.73	7.5	2.4	辑	274	4.8	1027.7	-	24	
2023/02/09 21:20:00	5.2	巢巢辑	194	10.72	1.49	7.1	2.42	6.0	2.5	辑	271	4.9	1027.7	-	54	
2023/02/09 21:25:00	4.3	巢	178	10.73	1.36	7.2	1.83	7.0	2.6	辑	270	4.9	1027.7	-	48	
2023/02/09 21:30:00	7.3	巢巢辑	208	10.74	1.49	7.3	2.59	7.0	2.3	辑	281	4.8	1027.7	-	39	
2023/02/09 21:35:00	6.3	巢巢辑	198	10.73	1.36	6.7	1.81	7.5	2.4	辑	281	5.0	1027.7	-	56	
2023/02/09 21:40:00	7.0	巢巢辑	192	10.76	1.44	6.9	1.57	7.0	2.6	辑	277	5.0	1027.6	-	44	
2023/02/09 21:45:00	6.9	巢	188	10.74	1.41	7.0	1.95	7.0	2.1	辑	272	5.0	1027.6	-	50	
2023/02/09 21:50:00	5.8	巢巢辑	194	10.76	1.56	7.7	2.03	6.5	2.2	辑	261	4.9	1027.5	-	43	
2023/02/09 21:55:00	9.7	巢巢辑	197	10.75	1.61	7.5	2.21	7.5	2.0	辑	261	4.9	1027.4	-	43	
2023/02/09 22:00:00	7.7	巢巢辑	212	10.75	1.41	7.5	1.83	7.5	1.5	辑	267	5.0	1027.2	-	46	
2023/02/09 22:05:00	9.5	巢辑	215	10.73	1.61	7.4	2.14	6.5	1.7	辑合辑	296	5.0	1027.0	-	42	
2023/02/09 22:10:00	7.4	巢巢辑	207	10.77	1.52	7.5	2.18	7.0	1.7	辑合辑	303	5.0	1026.9	-	43	
2023/02/09 22:15:00	6.7	巢巢辑	207	10.81	1.48	7.2	1.82	7.5	1.7	合辑	306	5.1	1026.8	-	50	
2023/02/09 22:20:00	10.0	巢巢辑	196	10.80	1.46	7.3	1.75	7.0	1.6	合辑	309	5.1	1026.8	-	37	
