관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2022/08/07 22:25:00	10.8	남	182	25.05	0.36	5.9	0.57	5.0	2.0	동남동	103	30.2	1005.0	-	25	
2022/08/07 22:30:00	12.1	남	186	25.07	0.33	4.8	0.42	3.5	1.1	남동	125	30.2	1005.1	-	39	
2022/08/07 22:35:00	12.4	남	171	24.67	0.40	5.8	0.61	6.5	1.5	동남동	113	29.8	1005.0	-	38	
2022/08/07 22:40:00	15.2	남동	142	24.48	0.34	5.1	0.57	5.5	0.6	남서	228	29.5	1005.0	-	85	
2022/08/07 22:45:00	13.7	남남동	152	23.99	0.41	5.1	0.67	6.5	1.0	남남서	206	29.7	1005.0	-	49	
2022/08/07 22:50:00	14.0	남남동	161	24.16	0.40	5.4	0.49	7.5	4.2	서	265	31.3	1004.8	-	53	
2022/08/07 22:55:00	13.4	남동	142	23.85	0.38	5.7	0.62	5.5	6.0	서남서	250	32.8	1004.8	-	56	
2022/08/07 23:00:00	14.2	남동	135	23.44	0.39	5.7	0.58	6.5	5.7	서남서	251	32.7	1004.8	-	48	
2022/08/07 23:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/07 23:10:00	14.3	남동	128	22.49	0.39	5.4	0.49	7.0	5.2	서	272	32.8	1004.7	-	48	
2022/08/07 23:15:00	12.8	남동	137	23.79	0.37	5.5	0.53	8.0	5.6	서남서	244	32.5	1004.7	-	48	
2022/08/07 23:20:00	13.0	남	177	23.57	0.38	5.3	0.46	5.0	4.9	서	266	31.5	1004.7	-	26	
2022/08/07 23:25:00	14.2	남서	216	25.07	0.40	5.2	0.62	4.5	4.9	서	260	32.1	1004.7	-	31	
2022/08/07 23:30:00	12.8	남남서	213	25.33	0.36	4.6	0.51	3.0	4.4	서남서	258	32.0	1004.8	-	42	
2022/08/07 23:35:00	10.7	남남서	199	25.25	0.39	5.0	0.47	5.0	3.8	서남서	257	31.9	1004.7	-	350	
2022/08/07 23:40:00	11.7	남남서	195	24.91	0.38	4.6	0.61	5.5	4.0	서	264	31.8	1004.7	-	259	
2022/08/07 23:45:00	12.4	남	186	24.87	0.36	5.3	0.48	7.0	3.7	서	270	31.8	1004.7	-	38	
2022/08/07 23:50:00	13.3	남남동	162	24.72	0.43	5.3	0.54	5.5	3.6	서	276	31.7	1004.7	-	56	
2022/08/07 23:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/08 00:00:00	16.2	남남서	213	25.74	0.46	5.4	0.79	4.5	4.0	서	274	31.3	1004.7	-	58	
2022/08/08 00:05:00	9.5	남서	222	25.14	0.39	4.6	0.53	5.0	2.0	남서	228	31.0	1004.6	-	36	
2022/08/08 00:10:00	9.7	남남서	206	24.68	0.45	4.9	0.59	5.5	2.0	서남서	239	30.9	1004.6	-	291	
2022/08/08 00:15:00	14.8	남남서	205	25.24	0.40	4.9	0.55	4.5	2.1	남남서	209	30.2	1004.6	-	54	
2022/08/08 00:20:00	9.3	남남서	199	25.31	0.44	5.5	0.53	5.0	3.8	서남서	238	30.5	1004.6	-	125	
2022/08/08 00:25:00	6.5	남남서	204	25.11	0.37	5.3	0.59	4.5	4.2	서남서	238	31.2	1004.4	-	20	
2022/08/08 00:30:00	13.7	남남서	208	25.83	0.41	4.8	0.63	6.0	3.0	남서	232	30.8	1004.4	-	53	
2022/08/08 00:35:00	13.1	남서	215	25.85	0.38	5.4	0.53	4.5	3.1	서남서	251	31.0	1004.3	-	45	
2022/08/08 00:40:00	12.8	남남서	211	25.92	0.40	4.9	0.60	5.0	4.5	서남서	249	31.5	1004.2	-	13	
2022/08/08 00:45:00	13.4	남남서	210	26.01	0.35	4.8	0.43	5.0	3.9	서남서	251	31.6	1004.1	-	16	
2022/08/08 00:50:00	11.3	남남서	205	26.00	0.43	5.9	0.70	5.5	3.7	서남서	240	31.4	1004.1	-	44	
2022/08/08 00:55:00	11.8	남남서	214	26.01	0.44	5.5	0.58	4.5	5.3	서남서	247	31.4	1004.1	-	56	
2022/08/08 01:00:00	10.5	남남서	211	26.02	0.37	5.1	0.52	5.5	4.5	서남서	243	31.3	1004.1	-	264	
2022/08/08 01:05:00	11.9	남남서	212	26.04	0.35	5.6	0.56	8.0	4.3	서남서	241	31.0	1004.2	-	41	
2022/08/08 01:10:00	12.5	남남서	202	26.08	0.38	5.2	0.51	5.0	4.3	서남서	242	31.2	1004.2	-	42	
2022/08/08 01:15:00	9.2	남남서	194	26.09	0.39	5.4	0.67	4.5	5.9	남서	236	31.2	1004.1	-	23	
2022/08/08 01:20:00	7.9	남남서	206	26.11	0.34	5.2	0.49	4.5	7.4	남서	232	31.4	1003.9	-	24	
2022/08/08 01:25:00	8.4	남	188	26.10	0.36	5.1	0.51	5.0	5.8	서남서	243	31.2	1004.0	-	40	
2022/08/08 01:30:00	8.1	남남서	200	26.10	0.36	4.8	0.46	4.5	4.7	서남서	240	30.8	1003.9	-	52	
2022/08/08 01:35:00	8.2	남남서	205	26.07	0.40	5.7	0.52	5.5	4.6	남서	232	30.5	1003.8	-	34	
2022/08/08 01:40:00	8.4	남남서	198	26.05	0.35	5.3	0.51	6.0	5.0	남서	227	30.6	1003.7	-	21	
2022/08/08 01:45:00	9.7	남남서	207	26.08	0.40	5.3	0.59	4.5	4.4	남서	226	30.4	1003.5	-	282	
2022/08/08 01:50:00	7.2	남서	231	26.08	0.37	5.0	0.57	5.5	4.7	남서	217	30.2	1003.4	-	40	
2022/08/08 01:55:00	7.7	남남서	204	26.07	0.38	4.8	0.54	4.0	4.9	남서	229	30.3	1003.3	-	314	
2022/08/08 02:00:00	12.0	남남서	212	26.07	0.33	5.0	0.44	5.0	4.8	남남서	198	30.4	1003.3	-	41	
2022/08/08 02:05:00	9.2	남남서	210	26.14	0.40	5.1	0.59	5.5	4.0	남	191	30.1	1003.3	-	56	
2022/08/08 02:10:00	9.7	남남서	200	26.15	0.40	4.9	0.56	5.0	2.5	남	181	30.0	1003.3	-	23	
2022/08/08 02:15:00	9.4	남	183	26.13	0.37	4.4	0.53	4.5	1.2	서	268	30.5	1003.3	-	203	
2022/08/08 02:20:00	9.1	남	182	26.15	0.45	5.8	0.64	5.5	1.1	남서	218	30.7	1003.3	-	57	
2022/08/08 02:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/08 02:30:00	7.5	남	184	26.11	0.47	5.4	0.63	4.5	2.9	남남동	149	30.8	1003.3	-	24	
2022/08/08 02:35:00	6.3	남	183	26.16	0.44	5.4	0.64	6.0	3.5	남	177	30.0	1003.3	-	299	
2022/08/08 02:40:00	10.5	남	182	26.17	0.43	5.3	0.65	4.5	3.8	남	182	31.0	1003.2	-	22	
2022/08/08 02:45:00	7.4	남남서	192	26.18	0.41	5.6	0.63	5.0	2.4	남서	215	31.1	1003.3	-	56	
2022/08/08 02:50:00	7.4	남	179	26.18	0.45	4.7	0.72	5.0	2.9	남서	235	31.3	1003.4	-	98	
2022/08/08 02:55:00	10.3	남	187	26.18	0.40	5.5	0.57	4.5	3.8	남서	216	30.7	1003.5	-	58	
2022/08/08 03:00:00	9.4	남서	215	26.20	0.48	5.4	0.66	5.0	3.7	남남서	203	31.0	1003.5	-	39	
2022/08/08 03:05:00	8.6	남	185	26.20	0.46	4.7	0.67	4.5	3.8	남남서	200	31.0	1003.4	-	301	
2022/08/08 03:10:00	9.8	남남서	192	26.19	0.45	5.2	0.82	4.5	4.9	남남서	212	31.0	1003.5	-	44	
2022/08/08 03:15:00	9.1	남남서	210	26.18	0.45	5.4	0.61	5.0	4.0	남남서	209	30.7	1003.5	-	58	
2022/08/08 03:20:00	11.0	남	191	26.18	0.54	4.5	0.79	4.5	4.5	남	188	30.8	1003.4	-	271	
2022/08/08 03:25:00	5.5	남서	223	26.18	0.44	5.3	0.69	5.0	3.0	남서	226	31.1	1003.6	-	140	
2022/08/08 03:30:00	4.8	남남서	204	26.16	0.42	5.0	0.67	4.5	3.1	서남서	247	30.8	1003.7	-	45	
2022/08/08 03:35:00	3.6	남	182	26.17	0.47	5.6	0.62	5.0	4.0	서	261	31.1	1003.7	-	25	
2022/08/08 03:40:00	5.9	남남서	204	26.16	0.44	5.1	0.82	5.0	4.2	서남서	249	31.2	1003.8	-	51	
2022/08/08 03:45:00	4.8	남서	218	26.15	0.41	5.4	0.50	4.5	3.8	서남서	251	31.1	1003.7	-	86	
2022/08/08 03:50:00	5.4	남서	215	26.16	0.41	5.1	0.77	4.5	4.0	서	275	31.0	1003.7	-	287	
2022/08/08 03:55:00	4.2	남서	214	26.16	0.40	4.9	0.66	3.5	4.5	서북서	288	30.8	1003.7	-	314	
2022/08/08 04:00:00	6.2	남서	231	26.17	0.48	4.7	0.67	4.5	4.8	서	273	30.9	1003.7	-	107	
2022/08/08 04:05:00	4.7	서남서	238	26.15	0.41	5.1	0.70	4.5	6.6	서	270	31.0	1003.7	-	120	
2022/08/08 04:10:00	0.8	서	268	26.13	0.42	5.0	0.53	6.0	5.9	서	267	31.1	1003.6	-	93	
2022/08/08 04:15:00	3.5	동	85	26.14	0.40	5.2	0.64	5.5	6.6	서	259	31.0	1003.6	-	43	
2022/08/08 04:20:00	3.1	동	97	26.12	0.41	4.7	0.58	5.0	7.9	서	262	30.9	1003.6	-	116	
2022/08/08 04:25:00	6.0	동	85	26.12	0.35	5.1	0.44	6.0	7.4	서	274	30.9	1003.7	-	58	
2022/08/08 04:30:00	4.8	동	92	26.12	0.36	5.3	0.58	4.5	8.0	서	267	30.8	1003.8	-	44	
2022/08/08 04:35:00	2.4	동북동	71	26.08	0.38	4.9	0.58	4.5	7.8	서	272	30.8	1003.9	-	29	
2022/08/08 04:40:00	5.3	동	85	26.10	0.42	5.1	0.65	5.0	7.1	서	271	30.5	1003.9	-	99	
2022/08/08 04:45:00	3.2	동북동	58	26.09	0.34	5.3	0.48	5.5	6.7	서	271	30.3	1004.1	-	94	
2022/08/08 04:50:00	5.1	동북동	64	26.09	0.42	5.0	0.73	5.5	6.1	서	273	30.2	1004.2	-	175	
2022/08/08 04:55:00	4.6	동	85	26.10	0.40	5.1	0.57	4.5	7.1	서	275	30.1	1004.4	-	87	
2022/08/08 05:00:00	8.3	동	81	26.07	0.40	5.2	0.56	6.0	8.0	서	272	30.1	1004.5	-	40	
2022/08/08 05:05:00	8.4	동북동	70	26.08	0.38	4.9	0.48	4.5	8.0	서	276	30.2	1004.6	-	111	
2022/08/08 05:10:00	9.6	동북동	77	26.04	0.43	4.7	0.62	4.5	7.8	서	266	30.2	1004.7	-	285	
2022/08/08 05:15:00	7.9	동	84	26.04	0.39	5.1	0.53	4.5	8.1	서	262	30.1	1004.7	-	115	
2022/08/08 05:20:00	9.7	동	89	26.02	0.38	5.0	0.49	4.5	8.2	서남서	255	30.1	1004.6	-	124	
2022/08/08 05:25:00	10.4	동	89	26.02	0.37	5.9	0.49	5.0	7.7	서남서	255	30.0	1004.7	-	111	
2022/08/08 05:30:00	11.1	동	87	26.00	0.37	4.9	0.53	5.0	6.2	서남서	256	29.9	1004.8	-	41	
2022/08/08 05:35:00	12.3	동	86	25.99	0.36	4.8	0.47	4.5	5.5	서남서	255	29.6	1004.8	-	129	
2022/08/08 05:40:00	10.1	동	95	25.99	0.41	5.3	0.81	5.0	5.4	서남서	256	29.5	1004.8	-	107	
2022/08/08 05:45:00	14.3	동	94	25.96	0.40	5.0	0.59	5.0	4.0	서	262	29.1	1004.9	-	115	
2022/08/08 05:50:00	11.1	동남동	103	25.96	0.42	5.0	0.58	5.5	4.0	서	264	29.1	1004.9	-	100	
2022/08/08 05:55:00	11.0	동	95	25.91	0.41	5.6	0.59	5.5	4.4	서	260	29.1	1004.9	-	115	
2022/08/08 06:00:00	10.9	동남동	102	25.85	0.45	5.7	0.67	6.0	4.5	서남서	254	28.8	1004.8	-	133	
2022/08/08 06:05:00	13.3	동남동	104	25.85	0.34	4.7	0.64	5.5	4.7	서남서	248	28.8	1004.8	-	112	
2022/08/08 06:10:00	12.1	동남동	107	25.82	0.36	5.3	0.57	6.5	4.2	남서	227	28.7	1004.9	-	207	
2022/08/08 06:15:00	11.2	동남동	104	25.82	0.40	5.4	0.75	5.0	3.6	남남서	207	28.3	1004.9	-	41	
2022/08/08 06:20:00	11.5	동남동	114	25.82	0.34	5.2	0.48	6.5	2.9	남남서	204	28.9	1004.9	-	79	
2022/08/08 06:25:00	12.2	동남동	110	25.82	0.37	5.3	0.52	5.5	2.8	남서	216	28.4	1004.9	-	17	
2022/08/08 06:30:00	10.1	동남동	123	25.79	0.39	5.3	0.64	6.0	2.8	남서	227	28.2	1004.9	-	29	
2022/08/08 06:35:00	12.9	동남동	116	25.77	0.42	5.3	0.74	5.5	3.7	남남서	196	28.7	1004.8	-	48	
2022/08/08 06:40:00	15.4	동남동	112	25.75	0.35	5.4	0.47	5.5	2.5	남서	214	28.9	1004.9	-	111	
2022/08/08 06:45:00	13.0	동남동	105	25.64	0.37	4.9	0.49	5.0	2.5	남서	219	28.7	1005.0	-	128	
2022/08/08 06:50:00	11.5	남동	126	25.68	0.34	5.1	0.49	4.5	3.1	서남서	241	29.0	1005.0	-	81	
2022/08/08 06:55:00	8.6	남남동	161	25.70	0.35	5.6	0.53	5.5	3.9	서남서	251	29.5	1005.0	-	112	
2022/08/08 07:00:00	8.8	남남동	155	25.67	0.36	5.2	0.54	4.5	4.7	서남서	252	29.5	1004.9	-	79	
2022/08/08 07:05:00	9.9	남남동	158	25.62	0.40	5.6	0.50	5.0	4.0	서남서	251	29.3	1004.8	-	113	
2022/08/08 07:10:00	8.7	남남동	147	25.57	0.38	5.5	0.56	5.5	3.6	서남서	240	29.1	1004.9	-	134	
2022/08/08 07:15:00	11.5	남남동	148	25.57	0.38	5.6	0.52	5.5	3.2	서남서	246	28.8	1005.0	-	114	
2022/08/08 07:20:00	10.8	남남동	157	25.48	0.41	5.5	0.52	4.5	3.4	서남서	254	28.8	1005.1	-	37	
2022/08/08 07:25:00	11.9	남남동	157	25.49	0.41	4.7	0.58	4.0	4.6	서	260	29.0	1005.1	-	106	
2022/08/08 07:30:00	15.2	남동	136	25.43	0.47	5.9	0.59	6.0	5.3	서	264	29.0	1005.1	-	51	
2022/08/08 07:35:00	12.0	남동	127	25.35	0.34	5.6	0.51	5.0	4.6	서남서	258	28.7	1005.1	-	22	
2022/08/08 07:40:00	17.2	남동	133	25.18	0.39	5.2	0.51	4.5	4.0	서	262	28.5	1005.1	-	93	
2022/08/08 07:45:00	18.7	남동	127	25.14	0.33	5.4	0.42	4.5	4.9	서	259	28.7	1005.1	-	54	
2022/08/08 07:50:00	19.2	남동	126	25.18	0.38	5.6	0.55	5.5	4.8	서남서	243	28.8	1005.0	-	65	
2022/08/08 07:55:00	19.3	동남동	113	25.14	0.39	5.6	0.53	6.5	4.6	서남서	245	28.7	1005.0	-	54	
2022/08/08 08:00:00	16.1	동남동	123	25.18	0.35	5.3	0.58	6.0	4.0	서남서	252	28.6	1005.1	-	18	
2022/08/08 08:05:00	16.6	동남동	124	25.22	0.39	6.0	0.51	6.5	4.8	서남서	247	28.9	1005.0	-	111	
2022/08/08 08:10:00	17.1	동남동	123	25.28	0.37	5.4	0.66	6.0	5.4	서남서	248	29.1	1005.0	-	17	
2022/08/08 08:15:00	14.4	남동	124	25.35	0.40	5.6	0.66	5.0	6.4	서남서	248	29.4	1004.8	-	93	
2022/08/08 08:20:00	13.6	남동	132	25.39	0.42	5.8	0.62	6.0	8.3	서남서	252	29.9	1004.7	-	46	
2022/08/08 08:25:00	12.6	동남동	113	25.32	0.31	4.9	0.56	5.5	7.0	서남서	254	30.0	1004.7	-	115	
2022/08/08 08:30:00	13.1	동남동	123	25.37	0.40	5.3	0.51	5.5	5.7	서남서	252	29.8	1004.7	-	130	
2022/08/08 08:35:00	12.1	남동	129	25.44	0.37	5.7	0.58	5.5	7.9	서남서	253	29.9	1004.7	-	59	
2022/08/08 08:40:00	13.9	동남동	112	25.39	0.35	5.1	0.61	5.5	7.0	서남서	252	29.8	1004.7	-	114	
2022/08/08 08:45:00	17.0	동남동	104	25.15	0.36	5.6	0.59	5.5	8.4	서남서	253	29.9	1004.6	-	108	
2022/08/08 08:50:00	17.1	동	95	24.85	0.36	5.4	0.44	5.5	7.6	서남서	254	29.9	1004.6	-	116	
2022/08/08 08:55:00	13.9	동	100	24.97	0.39	5.6	0.53	6.0	6.8	서	259	29.7	1004.7	-	26	
2022/08/08 09:00:00	18.2	동남동	105	25.03	0.35	5.6	0.52	6.0	7.9	서	262	29.7	1004.6	-	98	
2022/08/08 09:05:00	17.3	동남동	101	24.84	0.34	5.1	0.45	5.0	7.2	서	263	29.7	1004.7	-	139	
2022/08/08 09:10:00	15.6	동남동	104	24.98	0.39	6.0	0.56	5.5	6.1	서	267	29.3	1004.7	-	120	
2022/08/08 09:15:00	13.1	동남동	107	24.88	0.39	5.6	0.54	5.0	5.1	서	267	29.3	1004.8	-	127	
2022/08/08 09:20:00	15.4	동남동	107	24.42	0.35	5.3	0.52	6.0	5.4	서	268	29.4	1004.9	-	122	
2022/08/08 09:25:00	15.5	동남동	118	24.43	0.39	5.5	0.61	4.5	4.3	서	267	29.4	1004.9	-	112	
2022/08/08 09:30:00	18.3	남동	125	24.44	0.34	5.6	0.45	5.5	4.6	서	270	29.5	1004.9	-	61	
2022/08/08 09:35:00	16.6	남동	129	24.39	0.40	5.4	0.51	4.5	5.2	서	264	29.7	1004.8	-	121	
2022/08/08 09:40:00	19.1	동남동	123	24.40	0.31	5.4	0.47	7.5	4.6	서남서	253	29.4	1004.8	-	143	
2022/08/08 09:45:00	16.1	동남동	120	24.41	0.37	5.1	0.52	5.5	4.5	서남서	252	29.7	1004.8	-	131	
2022/08/08 09:50:00	16.9	동남동	123	24.94	0.33	5.9	0.44	4.0	4.9	서	266	29.4	1004.9	-	73	
2022/08/08 09:55:00	12.8	동남동	113	25.03	0.36	5.6	0.50	6.0	6.2	서	271	29.4	1005.0	-	124	
2022/08/08 10:00:00	17.7	동남동	111	24.99	0.35	5.3	0.43	5.5	5.7	서	274	29.4	1005.0	-	52	
2022/08/08 10:05:00	13.1	동	101	24.70	0.34	5.6	0.59	5.0	5.3	서	272	29.3	1005.0	-	72	
2022/08/08 10:10:00	13.4	동남동	104	24.29	0.37	5.5	0.49	5.0	5.1	서	267	29.0	1004.9	-	96	
2022/08/08 10:15:00	15.8	동남동	105	24.06	0.41	5.5	0.54	5.5	5.6	서	265	29.3	1004.9	-	93	
2022/08/08 10:20:00	13.1	동남동	107	23.89	0.33	5.6	0.44	5.0	3.5	서남서	244	28.7	1004.8	-	117	
2022/08/08 10:25:00	16.1	동	99	23.72	0.33	5.3	0.44	5.5	2.4	서남서	239	28.8	1004.7	-	134	
2022/08/08 10:30:00	15.3	동남동	107	23.72	0.35	5.4	0.49	5.5	2.2	서	260	29.2	1004.5	-	56	
2022/08/08 10:35:00	14.6	동남동	114	23.71	0.34	5.1	0.43	6.0	2.9	서남서	255	29.3	1004.4	-	94	
2022/08/08 10:40:00	14.0	남동	126	23.87	0.35	5.3	0.54	4.5	3.0	서남서	247	29.0	1004.4	-	62	
2022/08/08 10:45:00	14.4	동남동	123	23.96	0.30	6.0	0.38	6.0	2.5	서남서	256	29.1	1004.4	-	71	
2022/08/08 10:50:00	19.5	남동	135	24.34	0.40	5.9	0.53	5.5	4.2	서	270	29.1	1004.4	-	63	
2022/08/08 10:55:00	19.5	남동	134	24.28	0.36	5.4	0.45	6.0	4.8	서	266	29.4	1004.5	-	88	
2022/08/08 11:00:00	19.1	남동	133	24.21	0.32	5.4	0.41	6.0	4.9	서	264	29.6	1004.5	-	146	
2022/08/08 11:05:00	18.4	남동	131	24.16	0.30	4.9	0.47	5.5	5.1	서남서	255	29.8	1004.3	-	114	
2022/08/08 11:10:00	15.7	남동	135	24.18	0.38	5.5	0.56	5.0	2.7	서남서	238	29.2	1004.3	-	82	
2022/08/08 11:15:00	16.0	남동	139	24.26	0.30	5.2	0.45	6.0	2.4	남서	226	29.4	1004.3	-	69	
2022/08/08 11:20:00	13.9	남동	145	24.07	0.32	5.8	0.50	4.5	2.3	남서	222	29.9	1004.2	-	76	
2022/08/08 11:25:00	18.4	남동	143	24.22	0.34	5.4	0.53	4.5	2.1	남서	217	29.9	1004.1	-	116	
2022/08/08 11:30:00	13.8	남동	133	23.51	0.34	5.4	0.51	7.0	1.3	서남서	241	30.1	1004.1	-	109	
2022/08/08 11:35:00	14.1	남동	134	23.03	0.37	5.7	0.46	5.0	0.3	남남서	192	30.5	1004.1	-	96	
2022/08/08 11:40:00	13.5	남동	133	22.98	0.29	5.0	0.45	4.5	1.8	서남서	255	30.7	1004.0	-	328	
2022/08/08 11:45:00	14.1	남동	136	23.18	0.32	5.6	0.42	7.0	2.5	남서	229	30.4	1004.0	-	90	
2022/08/08 11:50:00	20.1	남동	132	23.73	0.35	5.6	0.49	6.5	3.9	남서	221	30.4	1003.8	-	102	
2022/08/08 11:55:00	16.7	남동	132	23.79	0.31	5.1	0.49	4.5	5.0	남서	231	30.6	1003.7	-	97	
2022/08/08 12:00:00	17.8	남동	125	23.62	0.35	5.4	0.52	5.0	5.6	서남서	241	30.8	1003.6	-	87	
2022/08/08 12:05:00	16.7	남동	125	23.81	0.38	5.2	0.58	5.0	6.2	서남서	240	30.8	1003.5	-	123	
2022/08/08 12:10:00	17.7	남동	133	22.91	0.31	4.9	0.38	4.0	4.1	남서	230	30.3	1003.6	-	91	
2022/08/08 12:15:00	19.9	남동	140	22.51	0.36	5.4	0.57	5.5	7.5	남서	236	30.3	1003.5	-	111	
2022/08/08 12:20:00	20.0	동남동	122	22.57	0.36	5.3	0.50	5.0	8.2	서남서	239	30.5	1003.4	-	133	
2022/08/08 12:25:00	20.3	동남동	121	22.49	0.32	5.2	0.45	5.0	8.8	남서	233	30.2	1003.3	-	3	
2022/08/08 12:30:00	21.2	남동	126	22.43	0.41	5.3	0.75	5.0	7.6	서남서	247	29.8	1003.3	-	141	
2022/08/08 12:35:00	20.0	동남동	122	22.37	0.39	5.4	0.56	5.5	9.4	서남서	248	30.1	1003.1	-	122	
2022/08/08 12:40:00	19.6	남동	125	22.60	0.35	4.8	0.47	5.0	8.5	서남서	241	29.9	1003.1	-	14	
2022/08/08 12:45:00	23.5	남동	125	22.69	0.34	5.5	0.50	5.0	8.9	서남서	241	30.0	1003.0	-	57	
2022/08/08 12:50:00	27.0	동남동	113	23.15	0.36	5.2	0.56	5.0	8.3	서남서	246	30.1	1002.9	-	120	
2022/08/08 12:55:00	23.2	동남동	110	23.23	0.34	4.9	0.55	4.0	9.9	서남서	239	30.3	1002.8	-	126	
2022/08/08 13:00:00	26.0	동남동	109	23.24	0.36	5.1	0.39	5.5	9.3	남서	236	30.2	1002.8	-	150	
2022/08/08 13:05:00	24.1	동남동	114	23.13	0.38	5.2	0.52	5.0	8.0	서남서	246	30.2	1002.9	-	117	
2022/08/08 13:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/08 13:15:00	24.7	동남동	118	22.98	0.35	5.2	0.50	5.0	9.1	서남서	240	29.9	1002.7	-	133	
2022/08/08 13:20:00	26.0	동남동	110	22.86	0.38	4.9	0.63	4.5	9.7	서남서	246	30.0	1002.7	-	273	
2022/08/08 13:25:00	25.6	동남동	110	22.74	0.33	5.4	0.42	6.0	8.4	서남서	253	29.8	1002.8	-	111	
2022/08/08 13:30:00	23.2	동남동	113	22.56	0.34	5.4	0.46	5.0	5.5	서남서	258	29.7	1003.0	-	139	
2022/08/08 13:35:00	23.0	동남동	113	22.61	0.39	5.0	0.60	5.0	6.6	서남서	250	29.8	1003.0	-	309	
2022/08/08 13:40:00	23.5	동남동	115	22.63	0.43	5.3	0.63	5.5	4.5	서	270	29.5	1003.2	-	41	
2022/08/08 13:45:00	24.6	동남동	120	22.67	0.40	5.1	0.48	5.5	2.6	서북서	297	29.5	1003.2	-	131	
2022/08/08 13:50:00	21.3	동남동	118	22.69	0.42	5.4	0.73	5.0	2.3	서남서	258	29.8	1003.2	-	129	
2022/08/08 13:55:00	24.2	동남동	121	22.69	0.35	5.1	0.53	5.0	1.5	남서	221	29.6	1003.3	-	132	
2022/08/08 14:00:00	22.2	동남동	120	22.68	0.34	5.3	0.46	5.5	1.5	남남동	151	29.8	1003.4	-	107	
2022/08/08 14:05:00	24.0	동남동	118	22.67	0.31	5.3	0.45	6.0	1.2	남	183	29.4	1003.4	-	121	
2022/08/08 14:10:00	21.1	남동	125	22.70	0.32	5.1	0.58	5.0	0.4	북동	48	29.3	1003.6	-	125	
2022/08/08 14:15:00	19.6	남동	129	22.71	0.34	5.0	0.48	4.0	3.3	서남서	244	30.1	1003.6	-	122	
2022/08/08 14:20:00	21.9	남동	129	22.73	0.38	5.1	0.59	4.5	3.4	남서	229	30.2	1003.7	-	104	
2022/08/08 14:25:00	19.4	남동	124	22.76	0.37	5.1	0.52	5.5	3.8	서	277	30.2	1003.8	-	126	
2022/08/08 14:30:00	21.8	남동	135	22.78	0.37	5.3	0.61	4.0	5.5	서	260	29.5	1003.9	-	130	
2022/08/08 14:35:00	19.9	남동	129	22.82	0.34	5.4	0.42	5.5	5.5	서남서	251	29.2	1004.0	-	47	
2022/08/08 14:40:00	19.4	남동	130	22.82	0.37	4.8	0.56	4.5	5.4	서남서	254	28.5	1004.1	-	132	
2022/08/08 14:45:00	21.6	남동	131	22.84	0.37	5.5	0.56	5.0	4.4	서	262	28.0	1004.3	-	127	
2022/08/08 14:50:00	19.0	남동	137	22.88	0.29	4.9	0.36	4.5	3.4	서	269	27.8	1004.3	-	140	
2022/08/08 14:55:00	18.8	남동	136	22.84	0.35	5.3	0.47	5.5	3.0	서북서	290	27.8	1004.3	-	95	
2022/08/08 15:00:00	18.9	남동	142	22.92	0.37	5.1	0.52	5.0	3.9	서북서	282	28.1	1004.2	-	133	
2022/08/08 15:05:00	17.8	남동	144	22.93	0.37	5.0	0.53	4.0	3.9	서북서	295	28.0	1004.1	-	134	
2022/08/08 15:10:00	17.4	남동	143	22.86	0.35	4.8	0.48	4.5	2.1	서	274	28.1	1003.9	-	124	
2022/08/08 15:15:00	18.0	남남동	147	22.94	0.32	5.2	0.46	4.5	1.8	남서	233	28.2	1003.8	-	119	
2022/08/08 15:20:00	17.5	남남동	153	23.08	0.34	5.0	0.53	4.5	0.9	서북서	299	28.1	1004.0	-	141	
2022/08/08 15:25:00	16.2	남남동	157	23.07	0.35	4.9	0.42	4.0	2.4	서	261	28.0	1004.0	-	146	
2022/08/08 15:30:00	15.0	남남동	154	23.18	0.39	4.7	0.58	4.5	6.6	서남서	239	28.7	1004.0	-	161	
2022/08/08 15:35:00	16.2	남남동	165	23.25	0.38	5.2	0.58	4.5	6.8	남서	234	28.5	1004.0	-	101	
2022/08/08 15:40:00	17.2	남남동	164	23.28	0.37	5.2	0.51	5.0	6.0	남서	230	28.2	1004.0	-	127	
2022/08/08 15:45:00	17.5	남남동	164	23.35	0.36	4.8	0.49	4.0	4.6	서남서	249	27.9	1004.1	-	150	
2022/08/08 15:50:00	14.7	남남동	162	23.33	0.36	5.2	0.51	5.5	3.9	서남서	245	27.4	1004.1	-	87	
2022/08/08 15:55:00	17.0	남남동	161	23.28	0.39	4.8	0.55	4.0	2.9	서남서	258	27.5	1004.1	-	105	
2022/08/08 16:00:00	11.9	남남동	167	23.30	0.34	4.8	0.46	5.0	2.6	서남서	256	27.6	1004.1	-	118	
